question,worker,answer
40,41,2
470,29,2
166,28,3
69,34,2
233,50,1
451,43,3
709,29,1
369,1,3
360,18,2
567,13,1
260,16,2
96,25,3
302,23,0
512,40,1
790,30,0
46,16,0
153,41,2
615,13,1
138,40,2
316,3,1
231,68,0
766,10,0
678,25,3
494,35,3
549,35,2
225,23,0
487,9,3
657,16,3
207,4,1
487,35,3
147,40,3
214,34,1
263,20,1
477,43,0
582,23,1
95,20,0
771,47,2
312,47,2
11,39,0
132,28,0
788,55,3
99,73,0
468,14,2
677,35,0
635,54,3
202,51,3
447,5,0
204,13,1
621,35,1
669,16,2
171,41,2
307,73,0
309,8,1
701,66,3
380,3,1
32,9,1
18,18,1
35,56,2
155,23,3
621,54,0
729,20,1
737,41,1
583,39,2
156,56,2
608,13,1
303,54,2
212,23,1
789,13,3
163,21,2
635,40,3
174,21,3
565,9,2
488,36,0
700,66,2
38,19,2
781,58,1
197,23,3
398,40,1
799,35,2
638,43,2
300,21,1
353,16,3
193,9,2
624,22,0
202,22,3
300,65,1
265,11,3
654,13,1
188,15,0
742,34,2
214,20,1
359,48,2
202,43,3
620,16,0
333,35,0
341,54,3
464,65,2
531,76,3
101,27,2
238,85,2
170,93,0
58,13,3
750,12,1
683,25,3
417,16,0
94,35,3
75,43,3
504,52,1
314,19,0
368,31,0
574,14,0
139,35,3
610,3,1
616,16,1
183,34,3
303,58,0
608,35,0
145,32,0
157,65,1
295,58,1
345,37,1
677,13,1
385,15,2
466,56,1
80,18,0
494,10,3
194,17,0
251,16,0
480,23,0
84,35,0
148,35,3
443,39,0
741,3,1
119,39,0
494,102,3
380,56,0
498,35,3
123,16,2
544,16,0
798,22,0
464,31,2
644,2,1
377,17,3
415,1,2
196,12,3
181,81,2
344,4,3
371,41,0
726,47,3
136,9,1
204,59,1
124,23,3
263,81,1
300,2,1
122,25,2
579,12,2
308,1,1
324,88,3
423,16,1
306,61,0
215,31,0
363,60,3
473,40,1
416,5,2
501,15,0
32,69,1
410,90,0
167,49,0
519,55,2
398,47,1
615,36,0
621,21,0
763,31,0
344,85,3
617,21,2
86,27,0
684,21,0
135,35,2
451,13,3
35,4,3
213,35,0
363,56,3
791,20,3
453,47,3
546,3,2
420,17,0
135,5,2
372,26,2
430,20,3
687,35,3
672,9,1
42,40,0
575,40,3
233,10,0
283,90,0
605,40,3
103,25,1
714,43,1
215,43,1
447,84,0
807,12,0
535,40,3
208,1,1
45,53,0
602,1,2
647,21,0
45,31,1
541,21,3
298,65,0
270,35,2
256,8,0
489,63,2
133,43,1
66,68,2
698,13,1
54,3,1
400,60,2
491,43,3
179,65,2
587,6,1
762,16,3
89,59,0
787,42,0
100,10,0
195,94,3
521,15,1
533,37,2
123,52,2
35,53,3
88,21,1
76,22,3
79,28,2
687,28,3
506,5,0
375,13,3
406,61,1
486,3,2
471,28,0
593,9,1
175,43,1
273,7,0
470,47,3
329,24,3
128,47,3
256,35,0
795,45,1
383,79,1
431,77,3
725,28,2
243,15,1
210,94,3
679,61,0
140,8,0
145,16,0
59,53,1
213,40,1
279,17,1
377,55,3
15,28,3
22,55,2
101,35,2
67,13,2
409,39,1
782,29,2
788,45,2
387,20,1
794,5,3
532,67,2
703,28,0
672,47,1
339,67,2
677,58,2
1,9,3
532,27,3
292,10,2
396,42,1
435,72,0
249,61,1
477,29,1
624,4,1
77,52,3
600,22,0
334,23,3
628,53,0
761,35,3
522,43,2
250,35,3
478,58,2
119,9,0
218,17,2
347,61,1
652,40,0
529,10,2
666,22,0
488,39,0
590,20,0
606,3,1
102,9,1
317,22,3
179,31,2
691,41,2
623,25,0
64,47,2
267,39,3
635,22,3
651,36,3
651,62,2
376,35,1
98,58,2
780,35,3
146,40,1
144,37,1
356,35,0
615,1,0
664,25,2
507,16,2
355,28,3
318,3,1
250,90,3
113,23,3
248,7,3
543,50,0
326,16,2
606,16,0
9,35,0
244,12,1
358,35,3
665,66,1
483,35,3
164,31,2
373,5,2
273,36,3
495,61,2
207,37,1
110,55,2
650,40,2
697,23,2
515,19,1
372,40,3
253,13,3
100,4,0
74,39,1
221,8,3
506,26,0
276,5,3
409,35,1
53,50,0
21,63,2
284,47,0
369,35,2
582,76,1
645,9,2
141,9,2
575,20,2
419,49,3
559,76,1
241,41,0
270,40,2
795,16,0
437,31,2
656,25,3
312,23,2
313,52,2
595,13,3
106,43,3
495,60,2
513,3,0
287,29,1
402,2,1
41,49,2
251,9,1
691,3,2
296,56,2
6,1,2
723,27,0
222,9,2
735,3,3
477,1,1
42,16,1
229,51,0
541,15,2
521,6,1
536,56,1
8,5,1
373,40,2
568,61,3
47,34,1
309,3,0
349,20,1
668,44,3
233,20,1
421,34,2
472,43,1
383,47,1
590,13,1
226,9,2
7,42,1
456,8,2
276,20,2
432,22,2
279,43,1
587,58,2
725,73,2
457,37,2
62,76,0
288,2,1
530,53,3
277,15,2
658,28,3
274,28,2
575,10,3
455,3,2
539,23,1
559,73,0
7,43,1
626,31,3
183,29,2
97,90,1
397,26,2
464,43,2
84,20,0
644,34,1
57,8,2
193,27,2
563,47,0
184,74,3
50,43,0
332,39,3
448,1,3
112,50,0
311,35,3
279,34,1
273,3,2
324,31,3
21,2,2
136,25,0
275,31,2
285,56,1
46,1,0
383,39,0
674,102,3
706,41,0
234,56,0
782,43,2
401,40,3
632,5,3
551,9,1
139,55,3
63,34,0
516,73,2
257,2,1
363,37,2
536,50,1
201,31,2
258,19,3
195,36,3
198,30,2
255,21,2
709,42,1
346,31,3
578,30,2
654,3,1
573,40,3
242,8,2
139,73,3
231,35,1
140,11,0
399,20,0
63,40,1
142,16,2
805,20,2
480,13,1
769,9,0
793,9,2
340,3,0
141,24,3
679,34,0
531,20,3
244,8,1
517,8,3
88,16,0
180,60,3
260,9,2
399,58,0
647,34,0
705,60,3
86,20,0
123,2,3
513,10,0
462,6,3
667,29,1
681,12,0
228,28,3
196,53,3
351,40,3
219,56,0
454,16,3
528,81,3
565,50,3
634,58,1
526,53,0
421,43,3
490,39,3
698,10,1
626,43,3
548,63,3
685,7,1
30,10,0
710,23,3
732,35,3
281,3,0
570,43,3
197,37,2
706,31,0
723,30,0
345,97,0
692,22,1
380,37,0
368,19,1
316,25,1
266,22,0
550,3,2
3,3,1
737,63,1
509,9,3
333,10,0
172,22,2
606,47,1
489,31,2
6,35,2
480,9,0
123,26,2
102,31,1
22,56,2
321,50,0
746,5,3
191,11,0
402,18,2
390,53,3
580,51,3
703,13,1
262,47,2
61,35,3
372,21,3
505,40,1
559,27,1
6,13,2
488,37,0
170,13,1
374,9,1
672,61,0
179,42,2
37,28,3
421,6,3
265,31,3
532,14,2
486,90,2
747,35,0
38,16,3
378,23,2
433,1,0
164,1,3
581,13,2
191,57,0
90,4,0
337,21,3
663,16,0
133,31,1
462,60,3
272,34,3
693,21,0
180,13,3
209,31,2
164,56,2
649,42,3
652,62,0
32,35,0
18,26,1
571,94,2
431,43,3
98,44,2
758,6,3
47,17,1
47,55,1
371,16,0
779,43,0
248,40,3
638,60,2
320,60,3
378,9,2
800,16,2
657,13,3
562,40,0
13,43,3
308,90,1
141,35,3
545,58,1
734,73,0
753,28,0
699,18,0
485,58,2
135,12,2
654,8,0
488,50,0
806,62,3
542,16,3
793,13,3
248,13,3
509,3,2
244,31,0
759,31,0
426,58,1
54,12,0
196,34,3
324,24,3
321,30,0
465,13,3
588,20,1
410,35,0
625,36,2
554,37,2
89,35,0
166,21,3
577,81,2
618,3,0
610,66,1
396,63,0
601,22,1
677,19,0
446,20,3
179,1,2
725,43,2
264,67,1
798,94,0
292,28,3
671,6,2
417,35,0
626,23,3
275,1,1
104,72,3
672,20,1
105,58,1
241,13,1
759,34,1
49,76,2
205,12,0
782,73,2
202,10,3
362,12,1
481,3,1
337,2,3
265,37,2
318,20,1
247,43,2
55,35,2
595,50,2
376,6,0
444,21,1
606,36,1
636,25,3
1,6,2
265,43,3
30,27,1
421,22,3
141,44,3
316,34,1
176,25,0
393,31,0
194,4,0
455,37,2
149,40,3
528,73,3
304,2,1
770,58,2
582,10,1
294,45,2
608,15,1
167,13,0
581,43,2
706,53,0
770,12,3
164,14,3
555,40,2
332,35,2
343,3,1
152,43,1
224,17,0
424,35,1
510,95,3
106,55,3
118,25,3
740,21,1
491,22,3
67,9,2
427,42,3
639,55,3
712,34,3
343,20,1
246,13,3
584,7,3
490,22,3
242,35,2
160,66,0
637,53,1
260,37,2
330,8,0
45,67,0
235,16,3
683,54,3
113,2,3
326,28,3
714,16,0
34,24,1
627,9,3
774,9,1
207,39,1
541,8,2
643,15,0
491,60,3
459,6,2
744,20,2
543,5,1
508,53,3
492,50,2
638,9,2
278,37,2
601,39,1
588,24,0
570,28,2
381,39,2
369,37,2
520,35,0
635,56,3
484,55,2
449,35,3
339,3,2
636,8,3
803,21,2
361,31,2
761,43,2
597,31,3
362,45,1
790,3,1
704,16,3
301,10,3
620,43,1
651,43,3
639,23,3
559,25,1
499,23,2
726,6,3
449,12,3
383,40,1
301,55,3
185,31,3
637,23,1
47,49,0
226,40,2
765,25,3
594,10,1
805,11,2
524,54,2
542,22,2
36,71,3
68,26,0
167,3,0
61,62,3
805,62,0
580,44,3
761,59,2
213,17,0
675,59,3
610,45,1
146,22,1
659,12,3
280,31,3
111,13,3
429,23,2
626,22,3
11,31,0
129,12,2
602,56,2
212,47,1
732,31,3
142,9,2
536,36,1
107,3,2
632,1,3
93,77,3
203,9,3
774,42,1
558,22,3
600,11,0
700,42,3
138,14,2
485,22,2
155,2,3
768,20,2
685,47,1
269,1,0
358,12,3
445,37,1
524,35,2
370,16,3
469,14,1
83,20,0
143,3,0
449,2,3
730,73,2
142,86,2
395,36,1
515,11,0
102,34,1
499,9,3
96,19,2
312,31,3
581,63,2
198,13,2
730,11,2
299,36,0
63,2,1
229,37,0
677,25,0
653,1,3
197,90,3
796,55,3
539,8,1
574,56,0
605,22,3
460,9,1
763,20,1
93,10,3
454,22,2
418,14,3
649,43,2
620,13,1
717,53,2
296,3,1
68,20,0
95,3,1
702,37,2
601,6,1
431,7,3
205,49,1
801,20,2
201,37,2
298,3,1
313,6,2
700,40,3
698,31,1
613,63,0
744,43,2
30,20,1
748,11,0
295,14,1
417,34,1
215,61,1
243,23,1
261,41,1
128,44,3
463,31,0
118,16,2
253,75,2
135,34,2
412,35,3
477,20,0
259,7,2
274,16,2
440,58,1
248,31,2
127,25,3
388,51,1
595,59,2
361,43,2
396,25,0
320,17,3
718,9,2
296,63,1
519,43,2
342,41,3
172,76,3
253,77,2
368,34,1
283,13,0
251,13,1
739,60,3
651,10,3
494,40,3
718,58,2
658,21,3
124,25,2
584,40,3
300,22,1
564,43,3
710,34,3
247,11,2
549,13,2
757,21,1
157,61,1
14,35,0
445,13,1
627,5,2
753,3,1
493,62,0
212,43,1
198,20,2
110,22,2
264,90,1
599,58,1
272,88,2
126,66,2
431,6,3
554,52,2
392,7,1
512,66,0
63,83,0
58,28,3
151,11,3
194,23,0
302,9,0
475,51,0
173,29,0
407,63,0
126,9,3
99,20,0
185,21,3
519,13,2
384,13,3
696,37,1
301,39,3
220,47,0
172,37,2
311,9,3
339,34,3
152,3,1
703,20,1
5,3,2
211,44,0
176,31,1
557,21,3
747,27,1
227,20,2
445,16,0
598,5,3
743,6,3
135,2,2
637,55,1
380,41,0
705,22,2
403,22,0
228,19,2
749,13,3
773,20,3
197,56,3
262,22,2
213,14,0
490,20,2
26,4,3
22,22,3
747,47,1
76,16,3
211,40,0
695,31,3
667,42,0
360,11,0
31,20,2
651,41,2
417,28,0
690,9,2
68,36,0
502,30,2
230,42,1
350,27,1
308,4,1
41,1,2
117,63,2
660,43,2
564,5,3
615,43,0
663,35,0
617,31,3
57,52,2
552,1,1
398,25,1
617,35,3
383,34,1
138,34,2
724,66,2
51,39,2
648,31,3
183,37,2
418,34,3
282,9,3
21,34,3
427,22,3
656,43,3
113,1,3
65,34,3
338,22,3
126,19,2
528,3,2
658,29,2
224,37,0
274,61,2
502,13,2
418,50,2
130,16,0
126,1,3
125,50,0
793,58,2
635,20,2
455,13,2
106,37,2
244,86,1
297,41,2
746,58,2
524,10,2
267,48,3
453,55,3
677,3,1
801,66,2
411,25,0
577,2,2
735,40,3
118,29,2
301,1,3
600,28,0
419,1,3
597,22,2
324,19,3
658,40,3
479,1,3
121,36,0
646,35,3
463,43,0
522,14,0
323,1,2
30,59,1
466,4,0
209,20,2
382,19,2
25,10,3
181,10,3
144,90,1
70,31,2
114,22,2
497,1,3
304,1,1
95,22,1
627,16,2
319,14,2
792,42,3
442,3,2
311,87,2
399,23,0
614,30,3
436,37,2
704,35,3
779,9,1
679,59,0
331,58,2
201,28,2
631,35,0
90,1,0
144,23,1
364,3,2
20,23,1
523,37,0
32,11,1
331,3,3
534,56,0
251,3,0
39,5,3
765,35,3
80,87,0
475,41,0
368,40,0
427,13,3
496,28,0
671,34,2
368,1,0
450,10,3
408,55,1
736,9,2
322,41,2
386,11,2
64,23,2
330,69,0
616,47,0
568,56,2
390,9,3
741,58,1
175,16,0
490,35,3
382,13,3
365,43,1
752,43,1
751,3,3
103,61,1
457,77,2
773,9,2
696,9,1
302,32,1
760,9,1
743,58,2
397,13,3
292,35,2
217,8,1
566,42,2
721,11,2
657,22,3
609,12,0
90,3,0
671,5,2
91,20,1
764,34,3
298,9,0
79,20,2
20,47,1
600,39,1
584,43,3
22,9,3
224,13,1
401,104,3
156,31,2
796,9,3
585,17,3
597,77,2
615,8,1
734,9,0
574,1,0
340,35,0
559,41,1
639,22,3
562,4,1
798,109,0
769,25,3
521,35,0
700,28,2
464,50,2
208,3,1
131,5,2
396,58,0
681,13,0
349,14,1
728,73,0
540,15,2
577,50,2
637,41,1
123,50,2
314,31,0
749,3,3
785,22,0
97,62,0
422,15,3
641,47,3
188,16,0
365,6,1
603,31,3
787,16,0
649,28,3
529,97,2
29,31,3
100,34,0
233,43,1
478,47,3
74,25,1
380,9,0
400,37,2
459,34,3
452,1,2
51,9,3
440,25,0
452,29,0
785,29,1
780,16,2
109,78,3
601,47,1
169,2,0
511,47,0
241,12,0
381,16,3
605,35,3
770,9,3
231,19,0
448,3,2
623,36,0
419,54,3
744,13,2
406,26,0
89,16,0
434,22,0
281,26,0
520,34,0
68,41,0
448,20,2
216,26,0
271,43,3
29,68,3
259,58,2
114,13,3
510,44,3
549,43,2
481,42,1
746,9,2
350,13,0
57,47,3
795,9,1
144,34,1
798,55,0
291,84,3
73,13,2
760,16,0
155,40,3
401,41,2
25,50,3
673,35,0
263,13,1
111,35,2
305,76,1
792,25,3
501,20,0
716,50,1
220,21,0
617,1,3
237,60,1
787,35,1
286,6,2
632,13,3
137,37,2
671,20,2
203,11,2
622,20,2
721,3,2
758,31,2
753,107,0
791,43,3
549,37,2
142,21,2
722,8,0
637,42,1
667,59,0
603,3,2
695,20,2
791,35,3
281,16,0
280,63,3
503,56,2
204,16,0
460,11,1
181,15,3
418,55,2
100,3,1
273,22,3
142,1,2
16,47,0
78,16,3
722,28,1
56,37,1
128,1,3
145,22,0
390,20,2
315,15,0
151,13,3
689,6,2
701,51,3
4,30,0
652,13,1
386,29,1
752,34,0
716,20,1
75,34,3
546,16,3
70,28,2
48,35,2
488,13,0
251,60,1
365,44,0
96,15,2
201,42,2
335,20,0
800,29,2
440,5,0
473,59,1
647,3,1
262,31,2
161,54,2
762,20,2
339,35,2
243,52,0
508,58,2
413,25,3
705,13,3
114,36,2
668,23,3
206,5,3
454,3,2
771,3,2
401,3,2
125,47,0
348,19,2
702,16,2
585,35,3
755,3,3
229,1,0
166,41,2
622,51,2
27,9,3
168,13,1
485,50,2
507,55,2
340,72,0
241,3,0
418,61,2
24,49,1
325,28,3
190,40,2
270,69,2
186,37,2
130,17,0
129,34,2
662,3,2
80,20,1
124,36,3
743,72,3
36,28,3
302,12,0
197,32,3
236,43,0
719,54,0
643,58,2
603,49,3
103,40,1
225,16,0
350,51,0
167,19,0
653,21,3
277,41,2
538,31,2
211,3,0
85,13,1
19,34,0
451,62,3
470,55,3
551,31,1
593,37,1
676,16,2
335,21,0
276,23,3
60,81,2
408,53,0
639,35,3
469,13,1
376,43,0
801,63,3
387,40,1
416,35,3
649,41,2
743,20,3
222,72,3
354,15,1
328,10,3
332,34,2
366,21,2
354,62,1
22,21,3
273,40,3
103,62,1
148,22,2
207,60,1
272,42,3
458,3,0
233,28,1
194,20,0
192,37,2
394,31,3
406,22,1
388,50,1
418,58,2
550,47,2
678,16,3
695,13,3
97,1,1
190,68,2
172,8,2
252,41,3
405,43,2
576,56,0
35,36,3
449,57,2
4,27,0
244,62,1
15,36,3
243,13,1
362,51,0
301,35,3
420,9,1
479,17,3
113,37,2
416,21,3
268,9,2
5,35,3
764,22,3
232,31,3
544,5,1
563,34,0
574,25,0
469,9,1
677,56,0
53,56,0
726,5,3
322,3,3
62,13,1
674,31,2
407,50,0
417,20,1
512,94,1
807,9,0
215,7,0
461,3,2
347,8,1
16,34,0
271,9,3
161,43,3
126,11,2
604,47,3
691,31,3
227,55,3
523,10,1
448,58,2
708,29,2
766,43,0
648,34,3
590,16,0
456,60,2
542,37,2
582,3,1
221,3,3
520,9,0
417,26,3
804,12,3
434,35,0
514,9,2
300,9,1
736,6,2
798,11,0
357,78,1
384,34,2
601,37,1
569,35,2
319,8,2
315,35,0
430,23,2
282,3,1
145,2,0
111,10,3
165,43,0
327,54,0
502,35,2
446,55,3
351,22,3
775,20,2
203,3,2
114,6,2
320,37,2
501,40,0
551,37,0
127,91,3
306,49,0
444,51,1
254,40,3
222,16,2
721,28,2
735,25,3
308,16,0
283,2,1
267,13,3
679,6,0
266,43,0
211,1,0
804,14,2
310,43,1
98,8,2
720,73,0
333,22,1
60,12,3
718,16,2
405,23,2
725,13,2
176,32,1
357,20,0
629,41,3
465,43,3
553,1,2
187,5,2
495,45,2
641,9,2
100,56,1
414,40,3
186,77,2
781,20,1
731,31,3
47,5,0
42,43,0
480,20,1
405,41,2
563,10,0
730,34,2
455,27,2
436,61,3
385,37,2
549,31,3
597,43,2
287,22,0
503,89,3
256,20,1
441,30,3
546,8,2
25,2,2
578,28,3
17,22,2
307,15,0
163,77,3
148,3,2
348,14,2
652,16,0
460,52,0
451,35,3
158,80,2
756,13,0
9,51,1
591,45,1
752,41,0
637,28,0
283,76,0
468,20,2
316,11,0
717,22,3
225,49,0
762,35,3
564,16,2
540,9,3
337,47,3
119,67,0
715,47,3
334,12,3
645,42,3
658,37,2
589,34,1
191,22,0
515,51,1
547,12,3
152,6,1
168,2,0
157,50,1
324,62,2
480,3,1
781,35,0
632,3,2
806,9,3
731,25,3
253,71,2
556,66,2
702,41,0
116,1,3
69,70,2
38,22,2
243,5,1
513,25,0
400,31,3
216,49,1
702,42,3
688,54,3
756,3,1
54,9,0
51,54,2
524,30,2
59,25,0
774,34,1
26,53,3
728,69,0
650,16,2
683,31,2
767,13,0
568,20,3
645,16,3
129,35,2
15,59,3
40,29,2
726,45,3
766,13,0
356,44,0
760,3,0
84,40,0
803,29,2
200,22,3
392,54,0
807,25,1
722,17,1
143,44,0
297,37,2
448,35,2
379,90,3
658,43,3
409,17,0
660,22,2
421,71,3
338,41,0
172,56,2
335,35,0
505,17,1
482,88,3
260,12,2
93,20,3
55,77,3
298,5,0
369,34,3
36,39,3
82,29,2
616,15,0
796,20,2
463,11,0
83,89,0
656,61,2
364,88,2
356,73,0
17,10,3
160,13,1
505,1,1
84,17,0
697,73,2
556,19,2
283,31,0
374,62,1
768,84,3
804,29,1
331,16,3
574,30,0
205,34,0
404,76,3
12,2,1
145,29,0
486,52,2
4,29,1
60,53,2
321,29,1
673,31,1
217,63,1
424,9,1
348,47,2
236,25,0
525,60,1
169,16,1
48,41,2
651,13,3
472,20,1
607,54,1
193,30,3
170,24,1
137,35,3
704,107,3
671,21,2
713,10,3
44,22,2
105,34,1
502,6,2
239,35,1
134,9,3
409,15,0
149,23,3
508,22,2
797,41,2
75,23,3
115,9,3
666,59,0
438,5,3
611,11,3
64,55,2
746,31,3
351,3,2
687,13,3
629,31,2
84,25,0
523,49,0
109,47,1
696,73,0
757,61,1
118,53,3
82,9,2
788,13,2
366,4,3
16,56,0
379,12,3
200,5,3
279,20,1
382,40,3
664,20,2
340,36,0
617,34,3
410,31,1
161,3,2
745,13,3
118,23,3
729,61,1
447,19,0
435,7,0
463,41,1
301,13,3
458,10,0
584,20,3
458,12,0
333,16,0
619,3,1
195,43,3
387,47,1
515,53,1
334,20,3
469,21,1
567,39,1
313,36,2
225,37,0
516,39,2
644,13,0
103,21,1
54,28,1
437,53,3
457,53,1
3,21,1
92,43,1
390,41,3
254,36,3
787,30,1
152,9,1
576,37,0
283,21,1
12,34,1
692,51,0
90,48,1
207,13,1
352,20,1
700,16,2
322,61,3
369,14,0
8,44,0
757,12,1
93,34,3
729,43,1
604,35,2
603,11,3
50,31,1
339,19,3
69,23,2
442,43,3
166,39,3
547,44,3
174,13,3
456,21,2
344,61,3
777,88,2
693,14,0
251,43,1
357,25,1
177,65,0
283,1,0
119,34,0
706,43,0
534,11,0
402,13,1
233,13,1
611,13,3
181,9,3
56,45,1
637,9,1
101,36,2
241,58,0
433,52,1
245,76,3
609,34,0
65,5,3
86,63,0
545,22,0
337,88,3
273,52,2
692,27,0
711,8,0
34,3,0
185,43,3
425,16,2
802,29,1
62,10,0
635,3,2
738,25,3
469,39,1
109,40,1
422,4,3
596,5,0
40,27,2
777,25,2
241,25,0
755,30,3
382,20,2
209,3,2
474,16,0
454,47,3
556,5,2
89,48,0
804,9,2
754,19,0
713,13,3
78,9,3
694,40,3
531,47,3
565,40,3
491,15,3
142,20,2
643,44,0
749,10,3
382,23,3
99,36,0
318,56,0
759,45,1
421,12,3
8,47,0
589,32,1
228,13,3
58,66,3
661,50,0
394,34,3
787,23,0
503,16,3
9,48,0
778,13,1
480,37,1
406,34,1
724,13,2
672,51,1
320,3,3
703,30,1
717,13,2
739,31,2
694,35,3
592,20,2
355,9,3
282,22,1
151,15,3
571,21,2
187,77,3
461,22,2
226,62,3
567,60,1
750,107,1
593,39,1
524,14,2
307,21,0
507,51,2
236,24,0
310,34,1
85,3,1
407,66,0
18,13,1
774,59,1
588,43,1
297,40,2
469,29,1
449,41,3
636,21,3
141,31,3
143,77,0
775,6,2
497,54,3
735,5,2
600,34,1
278,34,2
589,21,1
5,20,2
665,51,1
112,36,0
633,20,3
311,58,2
293,28,3
474,50,1
294,16,3
106,1,3
646,45,2
286,58,2
137,21,3
805,41,0
365,16,0
485,11,2
188,31,0
776,16,1
587,37,1
99,22,1
147,61,2
543,9,0
590,60,0
427,67,2
125,39,0
381,23,3
74,86,1
554,3,2
343,61,1
351,55,3
347,34,0
611,34,3
467,3,2
322,1,3
392,25,1
129,13,2
230,31,0
202,34,3
706,12,0
74,22,1
285,50,0
519,16,2
440,21,1
470,7,0
107,22,2
23,1,0
770,35,3
293,36,3
36,25,3
563,45,0
199,19,2
412,3,2
78,22,3
651,20,3
515,16,0
777,21,3
669,21,2
561,13,1
112,21,0
684,35,0
742,41,0
146,21,1
126,47,3
720,14,0
258,20,2
246,72,3
324,13,3
142,37,2
537,2,3
514,57,2
172,39,2
404,22,3
113,54,3
336,14,2
751,28,1
518,31,2
102,15,1
214,47,1
389,28,2
222,54,2
626,16,3
453,12,3
465,3,2
609,16,0
532,69,3
641,23,2
609,35,0
253,7,2
756,61,0
428,34,0
362,39,1
348,10,2
320,24,3
650,3,2
308,6,1
747,20,1
545,40,1
606,25,1
45,16,1
195,42,3
222,13,2
415,22,2
420,34,1
546,25,2
608,9,1
318,34,1
776,20,0
114,25,2
607,7,1
583,40,3
198,94,2
715,34,3
257,52,0
291,61,3
240,2,2
264,21,1
92,14,0
608,10,1
573,62,3
271,54,3
275,34,1
688,61,2
776,21,0
195,30,2
197,11,3
267,37,2
315,9,0
522,66,0
698,51,1
681,51,0
61,51,2
562,16,0
93,56,2
731,34,3
22,35,1
506,11,0
665,73,0
710,43,3
665,20,1
677,54,1
664,69,2
730,1,2
321,76,0
344,37,1
484,16,2
216,3,0
377,1,3
614,29,1
335,1,0
40,73,2
397,63,2
681,8,0
576,10,0
765,21,2
741,43,0
635,5,3
70,66,2
167,35,0
276,50,2
202,1,2
10,2,2
489,1,3
744,29,2
139,28,3
468,41,3
601,20,1
248,35,3
106,42,3
739,21,3
87,43,1
128,20,3
400,10,2
771,20,2
366,16,3
63,19,0
11,54,1
53,16,0
605,61,3
791,16,3
776,14,0
136,40,1
255,36,2
492,94,2
700,35,3
556,13,2
417,40,1
158,31,3
723,13,1
155,3,2
107,40,2
744,31,2
620,54,1
624,41,1
711,47,1
435,20,0
612,13,0
194,12,0
296,40,3
57,1,0
199,55,2
691,87,3
398,35,0
329,9,3
691,43,3
782,20,2
551,42,1
97,17,1
615,34,0
115,13,2
409,43,0
19,3,0
41,74,2
390,47,2
127,16,3
807,13,1
309,55,1
646,14,0
303,16,0
480,16,0
430,83,2
395,53,1
699,73,0
110,21,2
690,21,3
228,23,3
67,8,2
10,21,0
614,34,2
753,66,0
555,16,2
391,10,3
266,35,1
67,55,2
676,43,2
589,55,1
160,16,0
802,50,0
238,60,3
422,63,3
564,29,2
73,9,1
696,13,0
102,1,1
233,61,1
330,34,0
686,9,0
640,13,0
571,58,1
437,43,3
429,25,2
485,53,2
420,20,1
560,60,0
801,31,3
797,94,3
627,40,2
770,53,2
611,17,3
30,5,1
460,19,1
21,47,3
610,28,0
796,28,2
786,63,0
216,31,1
180,56,3
788,40,2
29,12,3
579,20,2
281,52,0
208,65,1
590,12,0
47,40,1
399,72,0
147,47,3
121,40,0
476,27,0
538,50,2
753,73,0
310,22,1
582,39,1
381,58,2
422,5,3
133,16,1
219,16,0
133,61,1
332,21,2
381,19,3
653,22,3
661,25,0
81,39,1
781,13,1
190,43,2
225,34,0
436,3,2
39,13,3
136,5,0
662,21,2
363,50,3
645,34,3
777,16,2
20,55,0
241,5,0
13,14,2
476,22,1
434,30,1
747,3,1
114,23,2
242,40,2
578,42,3
756,9,0
376,22,1
109,21,1
154,55,0
618,56,1
555,23,2
316,16,0
451,16,3
701,9,3
168,9,0
122,5,2
765,34,2
302,71,0
625,15,2
465,12,3
569,43,0
585,56,3
391,41,3
354,5,0
676,30,2
486,55,2
99,13,0
461,8,2
167,39,0
348,40,2
117,47,3
548,21,3
359,34,3
673,13,1
290,3,0
713,34,3
52,47,2
13,12,3
578,35,3
70,22,2
246,20,3
717,16,2
516,66,3
182,47,3
540,31,2
239,58,0
517,43,3
419,44,3
371,35,0
284,31,0
806,6,3
256,13,0
716,51,1
515,13,2
487,22,2
362,20,1
592,31,2
392,91,0
534,91,1
565,16,3
369,88,0
175,13,0
584,77,3
190,56,2
526,35,1
66,47,3
586,23,0
598,71,2
347,47,1
55,4,3
567,20,1
91,3,1
85,31,1
210,47,3
92,58,1
513,22,1
559,50,1
236,12,0
191,9,1
593,22,1
626,34,3
373,20,2
658,22,2
764,16,3
290,16,0
774,50,0
541,3,2
79,44,2
565,31,2
674,3,2
399,39,0
775,107,3
707,3,2
338,53,0
276,1,2
694,5,3
594,7,0
634,16,1
7,41,1
299,58,1
248,94,3
265,70,3
81,15,1
375,21,2
690,3,2
637,43,1
108,36,0
566,62,2
378,29,2
276,37,2
468,56,2
785,11,0
163,9,3
806,35,3
47,26,1
160,42,0
525,56,0
498,53,3
599,76,2
191,10,0
6,16,2
269,3,0
643,88,0
753,55,0
304,17,1
548,27,3
410,43,0
367,23,1
253,65,3
173,55,1
41,31,2
461,35,2
566,60,2
490,58,2
745,21,3
709,3,0
802,22,1
686,40,0
8,20,0
230,43,0
250,43,3
121,42,0
470,39,3
407,9,0
284,39,1
282,60,1
725,47,2
572,22,0
360,53,0
370,66,3
334,47,3
516,5,3
347,12,1
101,17,2
