question,worker,answer
561,A1PAR1TMKFPKQE,1
10,A2H321P1NSEW35,0
194,A1BHMDRWW9ZYSO,2
17,A2UFD1I8ZO1V4G,2
236,A3NU1SQPI1NXY4,3
5,A2UFD1I8ZO1V4G,1
552,ATQWZNGQCN1RA,0
519,A1PAR1TMKFPKQE,3
325,AKBP92VUQ7G3,0
181,ATQWZNGQCN1RA,0
463,A2V3P1XE33NYC3,1
373,A2UFD1I8ZO1V4G,0
436,A2UFD1I8ZO1V4G,0
46,A2H321P1NSEW35,0
312,AD317NO9623GZ,0
223,ATQWZNGQCN1RA,3
220,A1PAR1TMKFPKQE,1
382,AD317NO9623GZ,0
280,A3NU1SQPI1NXY4,1
330,A3NU1SQPI1NXY4,1
432,ATQWZNGQCN1RA,0
302,A2AM6H3R1LSM9S,3
220,A3NU1SQPI1NXY4,1
335,A2V3P1XE33NYC3,3
288,A3NU1SQPI1NXY4,0
537,A3NU1SQPI1NXY4,2
546,ATQWZNGQCN1RA,1
552,AD317NO9623GZ,0
138,A3NU1SQPI1NXY4,3
387,A2UFD1I8ZO1V4G,2
325,A1PAR1TMKFPKQE,1
543,A3E157ZN8XPUKJ,0
225,A3NU1SQPI1NXY4,0
266,AKBP92VUQ7G3,0
458,A2UFD1I8ZO1V4G,2
173,A3E157ZN8XPUKJ,3
444,A1VW9W0DWXCPYE,0
444,A2UFD1I8ZO1V4G,0
475,A1C0Z73809FFDZ,0
221,A3GLUDQZGEJL5G,0
568,A3NU1SQPI1NXY4,0
161,ATQWZNGQCN1RA,0
399,A2BERTY629PZDT,3
379,A2V3P1XE33NYC3,0
130,A2UFD1I8ZO1V4G,1
157,A2V3P1XE33NYC3,1
363,A1KZOLS51I9SS7,0
92,AD317NO9623GZ,1
294,A2UFD1I8ZO1V4G,1
11,A2H321P1NSEW35,0
67,A1PAR1TMKFPKQE,0
210,A2UFD1I8ZO1V4G,2
373,AD317NO9623GZ,1
305,ATQWZNGQCN1RA,0
263,A1PAR1TMKFPKQE,0
495,A1PAR1TMKFPKQE,2
171,A1C0Z73809FFDZ,1
130,A3GLUDQZGEJL5G,2
123,A3E157ZN8XPUKJ,2
405,A3NU1SQPI1NXY4,0
310,AM2W23THD4CI7,0
465,AM2W23THD4CI7,1
429,A2BERTY629PZDT,2
517,A1PAR1TMKFPKQE,3
261,A2V3P1XE33NYC3,3
340,AKBP92VUQ7G3,1
449,A2H321P1NSEW35,0
156,A2H321P1NSEW35,1
290,AD317NO9623GZ,0
514,ATQWZNGQCN1RA,0
99,ATQWZNGQCN1RA,2
380,AM2W23THD4CI7,2
183,AM2W23THD4CI7,1
204,A3NU1SQPI1NXY4,0
99,A2UFD1I8ZO1V4G,2
107,A2UFD1I8ZO1V4G,0
121,ATQWZNGQCN1RA,0
207,AY5QPUSEADPBG,3
257,A2H321P1NSEW35,1
16,A2UFD1I8ZO1V4G,2
546,A3E157ZN8XPUKJ,0
362,ATQWZNGQCN1RA,0
475,A2V3P1XE33NYC3,0
167,AD317NO9623GZ,3
2,A2V3P1XE33NYC3,3
459,A1VW9W0DWXCPYE,2
121,A2AM6H3R1LSM9S,0
336,AKBP92VUQ7G3,0
147,ATQWZNGQCN1RA,0
285,A1C0Z73809FFDZ,0
512,A3NU1SQPI1NXY4,1
304,AD317NO9623GZ,0
536,A3NU1SQPI1NXY4,1
574,A3E157ZN8XPUKJ,0
554,A2AM6H3R1LSM9S,1
105,A1BHMDRWW9ZYSO,0
425,A2UFD1I8ZO1V4G,0
366,A2UFD1I8ZO1V4G,3
449,AKBP92VUQ7G3,0
176,AD317NO9623GZ,2
109,AKBP92VUQ7G3,2
452,A2V3P1XE33NYC3,3
79,A2UFD1I8ZO1V4G,0
520,A2UFD1I8ZO1V4G,2
123,A2UFD1I8ZO1V4G,2
229,AD317NO9623GZ,2
196,A2UFD1I8ZO1V4G,1
184,AM2W23THD4CI7,2
521,AD317NO9623GZ,0
481,A2H321P1NSEW35,1
346,ATQWZNGQCN1RA,0
553,A2V3P1XE33NYC3,3
323,A1PAR1TMKFPKQE,2
111,ATQWZNGQCN1RA,2
142,A2V3P1XE33NYC3,0
377,ATQWZNGQCN1RA,0
558,A2UFD1I8ZO1V4G,1
402,A2UFD1I8ZO1V4G,0
581,AD317NO9623GZ,1
184,A1PAR1TMKFPKQE,3
127,ATQWZNGQCN1RA,2
443,A2V3P1XE33NYC3,1
53,A3NU1SQPI1NXY4,1
520,AD317NO9623GZ,2
250,AKBP92VUQ7G3,0
49,A1PAR1TMKFPKQE,1
288,AKBP92VUQ7G3,0
243,AKBP92VUQ7G3,0
267,ATQWZNGQCN1RA,0
157,A3E157ZN8XPUKJ,0
557,A1BHMDRWW9ZYSO,0
418,ATQWZNGQCN1RA,0
184,A3NU1SQPI1NXY4,3
118,AKBP92VUQ7G3,0
273,A2H321P1NSEW35,0
60,ATQWZNGQCN1RA,0
460,A3E157ZN8XPUKJ,0
128,A2V3P1XE33NYC3,3
16,AKBP92VUQ7G3,0
287,A2UFD1I8ZO1V4G,1
326,A3NU1SQPI1NXY4,1
532,A2V3P1XE33NYC3,0
266,A1C0Z73809FFDZ,1
224,A2BERTY629PZDT,1
551,A2H321P1NSEW35,0
73,A2V3P1XE33NYC3,3
187,A2V3P1XE33NYC3,2
546,A2BERTY629PZDT,3
274,AM2W23THD4CI7,3
288,A2UFD1I8ZO1V4G,3
456,A1BHMDRWW9ZYSO,0
58,AD317NO9623GZ,2
458,A2V3P1XE33NYC3,3
524,ATQWZNGQCN1RA,0
328,A1KZOLS51I9SS7,0
170,A1C0Z73809FFDZ,1
246,A3GLUDQZGEJL5G,0
558,A2V3P1XE33NYC3,1
77,A3NU1SQPI1NXY4,2
19,A3NU1SQPI1NXY4,2
564,AD317NO9623GZ,0
109,A2UFD1I8ZO1V4G,2
131,A2UFD1I8ZO1V4G,0
209,A2V3P1XE33NYC3,2
469,A2UFD1I8ZO1V4G,0
132,ATQWZNGQCN1RA,1
121,A2V3P1XE33NYC3,3
67,A2UFD1I8ZO1V4G,3
195,A2V3P1XE33NYC3,1
293,ATQWZNGQCN1RA,0
319,ATQWZNGQCN1RA,0
373,AKBP92VUQ7G3,1
462,AD317NO9623GZ,3
495,A3NU1SQPI1NXY4,1
172,A3NU1SQPI1NXY4,0
466,AKBP92VUQ7G3,2
157,A2AM6H3R1LSM9S,1
547,AD317NO9623GZ,0
301,A2AM6H3R1LSM9S,1
322,AD317NO9623GZ,1
126,A2H321P1NSEW35,3
335,A3E157ZN8XPUKJ,2
540,AWRAXV1RIYR0M,1
328,A2UFD1I8ZO1V4G,2
398,A2BERTY629PZDT,1
196,A2V3P1XE33NYC3,1
391,AWRAXV1RIYR0M,2
225,AM2W23THD4CI7,0
286,A3NU1SQPI1NXY4,0
562,AD317NO9623GZ,0
105,A2V3P1XE33NYC3,3
218,A2V3P1XE33NYC3,0
141,A1PAR1TMKFPKQE,1
381,AKBP92VUQ7G3,0
232,A2AM6H3R1LSM9S,1
60,A2AM6H3R1LSM9S,0
273,AKBP92VUQ7G3,0
226,AKBP92VUQ7G3,1
373,A3NU1SQPI1NXY4,1
27,AKBP92VUQ7G3,2
40,A1PAR1TMKFPKQE,3
267,AKBP92VUQ7G3,2
178,A2V3P1XE33NYC3,2
108,A1PAR1TMKFPKQE,0
499,A2UFD1I8ZO1V4G,1
64,A3E157ZN8XPUKJ,0
41,A3KAJ085J9OR0Z,2
366,ATQWZNGQCN1RA,3
255,A1PAR1TMKFPKQE,0
235,A2UFD1I8ZO1V4G,1
155,A3E157ZN8XPUKJ,0
461,A3NU1SQPI1NXY4,0
190,A2V3P1XE33NYC3,1
460,ATQWZNGQCN1RA,0
534,AM2W23THD4CI7,0
544,A3NU1SQPI1NXY4,2
196,A2H321P1NSEW35,1
24,A2UFD1I8ZO1V4G,2
441,ATQWZNGQCN1RA,1
78,A2UFD1I8ZO1V4G,3
471,AD317NO9623GZ,2
511,AD317NO9623GZ,0
169,A3NU1SQPI1NXY4,1
306,A3NU1SQPI1NXY4,3
71,A3NU1SQPI1NXY4,1
140,A3E157ZN8XPUKJ,3
297,A1PAR1TMKFPKQE,3
308,AKBP92VUQ7G3,0
210,AKBP92VUQ7G3,0
182,A2V3P1XE33NYC3,0
153,ATQWZNGQCN1RA,3
167,A3E157ZN8XPUKJ,3
474,AD317NO9623GZ,0
211,A1PAR1TMKFPKQE,3
112,AKBP92VUQ7G3,1
38,A2UFD1I8ZO1V4G,1
457,AD317NO9623GZ,1
434,AKBP92VUQ7G3,0
426,A2UFD1I8ZO1V4G,1
513,A2V3P1XE33NYC3,3
264,AKBP92VUQ7G3,1
380,A2AM6H3R1LSM9S,3
488,AKBP92VUQ7G3,0
60,A2UFD1I8ZO1V4G,0
285,AD317NO9623GZ,0
20,A2H321P1NSEW35,0
173,A2V3P1XE33NYC3,3
406,A2V3P1XE33NYC3,3
98,A1PAR1TMKFPKQE,1
32,A2V3P1XE33NYC3,3
10,ATQWZNGQCN1RA,0
540,A3NU1SQPI1NXY4,1
176,AKBP92VUQ7G3,2
341,A2H321P1NSEW35,0
112,A2UFD1I8ZO1V4G,1
365,A2V3P1XE33NYC3,1
183,AKBP92VUQ7G3,0
548,A2V3P1XE33NYC3,3
532,A3E157ZN8XPUKJ,0
57,AD317NO9623GZ,0
207,A1BHMDRWW9ZYSO,3
241,A2AM6H3R1LSM9S,1
107,ATQWZNGQCN1RA,0
378,AKBP92VUQ7G3,1
201,A3E157ZN8XPUKJ,1
555,A3E157ZN8XPUKJ,2
583,A2UFD1I8ZO1V4G,2
545,A2H321P1NSEW35,0
58,A1PAR1TMKFPKQE,2
568,AD317NO9623GZ,0
538,ATQWZNGQCN1RA,1
62,A1PAR1TMKFPKQE,1
385,A2V3P1XE33NYC3,0
446,A1PAR1TMKFPKQE,0
74,A2V3P1XE33NYC3,0
516,A2UFD1I8ZO1V4G,0
546,AD317NO9623GZ,0
163,ATQWZNGQCN1RA,2
493,A1VW9W0DWXCPYE,3
71,A2UFD1I8ZO1V4G,1
121,A3E157ZN8XPUKJ,0
549,A3NU1SQPI1NXY4,0
571,AKBP92VUQ7G3,0
89,A2H321P1NSEW35,0
505,AD317NO9623GZ,0
389,A2UFD1I8ZO1V4G,0
406,A2H321P1NSEW35,3
60,AD317NO9623GZ,0
275,A3E157ZN8XPUKJ,3
228,A3E157ZN8XPUKJ,1
352,AKBP92VUQ7G3,0
65,A2UFD1I8ZO1V4G,3
133,A3E157ZN8XPUKJ,1
350,A3NU1SQPI1NXY4,1
101,AKBP92VUQ7G3,0
360,A3E157ZN8XPUKJ,0
495,A2UFD1I8ZO1V4G,1
178,A3E157ZN8XPUKJ,1
292,ATQWZNGQCN1RA,1
129,AKBP92VUQ7G3,1
570,AKBP92VUQ7G3,1
579,ATQWZNGQCN1RA,0
478,ATQWZNGQCN1RA,0
11,A3GLUDQZGEJL5G,0
141,AD317NO9623GZ,1
336,A2H321P1NSEW35,2
161,AD317NO9623GZ,1
553,A3NU1SQPI1NXY4,3
316,A1KAXCLAH6UVMS,1
131,ATQWZNGQCN1RA,0
279,A2V3P1XE33NYC3,3
151,A3E157ZN8XPUKJ,1
13,A1C0Z73809FFDZ,0
493,ATQWZNGQCN1RA,0
584,A2H321P1NSEW35,1
209,A1PAR1TMKFPKQE,2
356,A1PAR1TMKFPKQE,2
87,ATQWZNGQCN1RA,0
213,AKBP92VUQ7G3,1
402,AKBP92VUQ7G3,0
153,AKBP92VUQ7G3,0
250,A2H321P1NSEW35,0
249,A2V3P1XE33NYC3,0
248,A3E157ZN8XPUKJ,1
280,A53VNQRRFQ785,1
517,ATQWZNGQCN1RA,0
89,ATQWZNGQCN1RA,0
76,A2V3P1XE33NYC3,1
576,ATQWZNGQCN1RA,0
67,AD317NO9623GZ,0
538,A2F0X4LN9N4O4C,1
482,A3NU1SQPI1NXY4,1
564,A2UFD1I8ZO1V4G,2
80,A2UFD1I8ZO1V4G,1
575,A2UFD1I8ZO1V4G,2
145,ATQWZNGQCN1RA,0
562,A3E157ZN8XPUKJ,1
454,A2UFD1I8ZO1V4G,0
293,A2UFD1I8ZO1V4G,3
334,A2UFD1I8ZO1V4G,0
7,ATQWZNGQCN1RA,0
380,A3NU1SQPI1NXY4,0
482,A2V3P1XE33NYC3,2
420,A2H321P1NSEW35,0
432,A2UFD1I8ZO1V4G,3
381,A2H321P1NSEW35,0
196,AD317NO9623GZ,1
390,A3NU1SQPI1NXY4,0
309,A2UFD1I8ZO1V4G,0
494,ATQWZNGQCN1RA,1
382,A1PAR1TMKFPKQE,0
396,AD317NO9623GZ,0
360,AKBP92VUQ7G3,0
560,AD317NO9623GZ,1
231,AM2W23THD4CI7,1
415,A2UFD1I8ZO1V4G,1
468,A3NU1SQPI1NXY4,3
314,AD317NO9623GZ,0
449,A53VNQRRFQ785,0
98,A3E157ZN8XPUKJ,1
542,ATQWZNGQCN1RA,1
412,A2UFD1I8ZO1V4G,3
18,AKBP92VUQ7G3,0
230,A3NU1SQPI1NXY4,1
368,A2AM6H3R1LSM9S,2
224,A2V3P1XE33NYC3,1
252,ATQWZNGQCN1RA,0
345,AKBP92VUQ7G3,0
464,A3NU1SQPI1NXY4,0
458,A3NU1SQPI1NXY4,3
399,ATQWZNGQCN1RA,0
105,AKBP92VUQ7G3,0
23,AD317NO9623GZ,1
491,AM2W23THD4CI7,3
37,AKBP92VUQ7G3,0
208,A2UFD1I8ZO1V4G,0
389,A3E157ZN8XPUKJ,3
295,ATQWZNGQCN1RA,0
91,ATQWZNGQCN1RA,3
497,A2UFD1I8ZO1V4G,0
72,A2V3P1XE33NYC3,2
150,A2V3P1XE33NYC3,1
187,A3E157ZN8XPUKJ,2
316,A3NU1SQPI1NXY4,2
11,A2UFD1I8ZO1V4G,0
33,A3E157ZN8XPUKJ,1
38,A3NU1SQPI1NXY4,1
132,A3GLUDQZGEJL5G,1
63,AKBP92VUQ7G3,2
104,AD317NO9623GZ,1
36,AM2W23THD4CI7,2
13,ATQWZNGQCN1RA,0
514,A1PAR1TMKFPKQE,0
528,ATQWZNGQCN1RA,2
234,A1VW9W0DWXCPYE,3
17,ATQWZNGQCN1RA,2
170,AD317NO9623GZ,3
113,A1VW9W0DWXCPYE,0
504,ATQWZNGQCN1RA,0
417,AD317NO9623GZ,2
409,A3E157ZN8XPUKJ,2
249,ATQWZNGQCN1RA,0
289,A1PAR1TMKFPKQE,1
458,A1PAR1TMKFPKQE,3
283,AD317NO9623GZ,1
367,A2V3P1XE33NYC3,0
190,A53VNQRRFQ785,0
174,A2AM6H3R1LSM9S,1
275,A2H321P1NSEW35,0
183,AD317NO9623GZ,1
554,AD317NO9623GZ,1
65,ATQWZNGQCN1RA,2
308,AD317NO9623GZ,0
333,AKBP92VUQ7G3,1
321,A2H321P1NSEW35,1
376,A1C0Z73809FFDZ,2
236,A2UFD1I8ZO1V4G,0
106,A2V3P1XE33NYC3,1
545,A2UFD1I8ZO1V4G,2
421,A3NU1SQPI1NXY4,3
95,A3E157ZN8XPUKJ,2
499,A1BHMDRWW9ZYSO,1
213,ATQWZNGQCN1RA,1
256,A2V3P1XE33NYC3,0
211,ATQWZNGQCN1RA,0
122,A1BHMDRWW9ZYSO,1
508,A2V3P1XE33NYC3,0
118,A53VNQRRFQ785,3
250,AD317NO9623GZ,0
559,A2UFD1I8ZO1V4G,0
127,AD317NO9623GZ,2
282,A2H321P1NSEW35,0
142,AKBP92VUQ7G3,0
164,ATQWZNGQCN1RA,3
103,AY5QPUSEADPBG,0
151,A2UFD1I8ZO1V4G,1
327,AKBP92VUQ7G3,0
86,A3NU1SQPI1NXY4,0
119,ATQWZNGQCN1RA,1
450,A3NU1SQPI1NXY4,2
178,AD317NO9623GZ,1
442,AD317NO9623GZ,3
148,A2V3P1XE33NYC3,2
90,A2V3P1XE33NYC3,3
24,A2V3P1XE33NYC3,2
114,A1BHMDRWW9ZYSO,3
58,AWRAXV1RIYR0M,0
274,AD317NO9623GZ,3
290,A1PAR1TMKFPKQE,0
177,A2UFD1I8ZO1V4G,1
300,A3E157ZN8XPUKJ,1
568,A1PAR1TMKFPKQE,1
305,A1BHMDRWW9ZYSO,0
383,A2UFD1I8ZO1V4G,3
189,A1C0Z73809FFDZ,1
118,A2V3P1XE33NYC3,3
226,A1VW9W0DWXCPYE,1
62,A3NU1SQPI1NXY4,1
336,A2V3P1XE33NYC3,3
347,A3NU1SQPI1NXY4,0
496,A2UFD1I8ZO1V4G,2
535,AM2W23THD4CI7,1
289,ATQWZNGQCN1RA,1
263,A2H321P1NSEW35,0
19,A2AM6H3R1LSM9S,2
312,A3NU1SQPI1NXY4,0
47,A2H321P1NSEW35,2
211,A2UFD1I8ZO1V4G,2
123,AKBP92VUQ7G3,0
359,A1PAR1TMKFPKQE,3
162,A2UFD1I8ZO1V4G,2
323,A2H321P1NSEW35,0
432,A3E157ZN8XPUKJ,3
22,A2H321P1NSEW35,0
320,ATQWZNGQCN1RA,1
572,A3E157ZN8XPUKJ,0
527,ATQWZNGQCN1RA,1
414,AKBP92VUQ7G3,2
222,A1BHMDRWW9ZYSO,1
480,AKBP92VUQ7G3,0
530,A1PAR1TMKFPKQE,3
157,A3NU1SQPI1NXY4,0
58,AKBP92VUQ7G3,0
309,A3E157ZN8XPUKJ,3
256,ATQWZNGQCN1RA,2
453,A3NU1SQPI1NXY4,1
189,AM2W23THD4CI7,1
504,A2V3P1XE33NYC3,0
19,A2V3P1XE33NYC3,2
410,A2V3P1XE33NYC3,1
468,AKBP92VUQ7G3,0
228,A3NU1SQPI1NXY4,0
320,A2UFD1I8ZO1V4G,1
143,A1PAR1TMKFPKQE,1
503,A3E157ZN8XPUKJ,2
202,A2UFD1I8ZO1V4G,0
405,A2H321P1NSEW35,0
274,A2H321P1NSEW35,3
437,A1PAR1TMKFPKQE,0
41,A2V3P1XE33NYC3,2
434,AD317NO9623GZ,3
46,AKBP92VUQ7G3,0
219,A3E157ZN8XPUKJ,1
192,A2UFD1I8ZO1V4G,1
444,ATQWZNGQCN1RA,0
21,A2V3P1XE33NYC3,3
165,ATQWZNGQCN1RA,0
14,A2H321P1NSEW35,1
554,A1PAR1TMKFPKQE,1
327,ATQWZNGQCN1RA,0
171,AD317NO9623GZ,0
303,ATQWZNGQCN1RA,0
482,A2BERTY629PZDT,0
183,A1PAR1TMKFPKQE,1
265,A3NU1SQPI1NXY4,1
51,A2BERTY629PZDT,0
329,A3E157ZN8XPUKJ,2
71,A3E157ZN8XPUKJ,0
163,AD317NO9623GZ,2
194,AKBP92VUQ7G3,0
280,AM2W23THD4CI7,1
513,A2UFD1I8ZO1V4G,0
568,AKBP92VUQ7G3,0
522,A1C0Z73809FFDZ,0
163,A36JZTUKQVV5S5,2
350,AKBP92VUQ7G3,1
18,A3NU1SQPI1NXY4,2
433,A3NU1SQPI1NXY4,3
37,ATQWZNGQCN1RA,1
270,A1BHMDRWW9ZYSO,0
210,A3NU1SQPI1NXY4,0
437,AKBP92VUQ7G3,0
460,A3NU1SQPI1NXY4,1
415,A3NU1SQPI1NXY4,1
507,A2V3P1XE33NYC3,3
441,A3E157ZN8XPUKJ,1
350,A2AM6H3R1LSM9S,2
17,A1PAR1TMKFPKQE,3
490,A1C0Z73809FFDZ,0
558,ATQWZNGQCN1RA,1
287,AKBP92VUQ7G3,1
78,A3NU1SQPI1NXY4,1
167,A2V3P1XE33NYC3,0
9,AD317NO9623GZ,1
203,ATQWZNGQCN1RA,2
526,AD317NO9623GZ,1
531,A2UFD1I8ZO1V4G,0
500,A3E157ZN8XPUKJ,3
377,A3NU1SQPI1NXY4,1
484,AD317NO9623GZ,0
195,AKBP92VUQ7G3,3
148,A1BHMDRWW9ZYSO,2
171,A2F0X4LN9N4O4C,0
564,A2AM6H3R1LSM9S,2
346,A2UFD1I8ZO1V4G,3
406,A2UFD1I8ZO1V4G,3
365,A3NU1SQPI1NXY4,1
131,A3GLUDQZGEJL5G,0
199,A2V3P1XE33NYC3,2
451,A53VNQRRFQ785,1
554,ATQWZNGQCN1RA,1
492,A1C0Z73809FFDZ,1
203,A3E157ZN8XPUKJ,2
274,AKBP92VUQ7G3,3
583,A3E157ZN8XPUKJ,1
96,A2UFD1I8ZO1V4G,2
386,ATQWZNGQCN1RA,0
462,AM2W23THD4CI7,0
491,ATQWZNGQCN1RA,0
489,A2UFD1I8ZO1V4G,0
11,A3NU1SQPI1NXY4,0
379,AD317NO9623GZ,0
394,A3NU1SQPI1NXY4,0
432,A3NU1SQPI1NXY4,3
114,A1PAR1TMKFPKQE,3
195,A2UFD1I8ZO1V4G,1
55,AY5QPUSEADPBG,1
576,A2UFD1I8ZO1V4G,2
356,A2UFD1I8ZO1V4G,2
434,A2V3P1XE33NYC3,0
485,A3NU1SQPI1NXY4,1
309,AM2W23THD4CI7,0
578,A1PAR1TMKFPKQE,1
155,AKBP92VUQ7G3,0
268,A1BHMDRWW9ZYSO,2
98,A2V3P1XE33NYC3,1
452,A53VNQRRFQ785,0
384,AD317NO9623GZ,0
561,A2UFD1I8ZO1V4G,1
343,A3NU1SQPI1NXY4,3
481,A2V3P1XE33NYC3,1
448,ATQWZNGQCN1RA,0
119,A2UFD1I8ZO1V4G,1
327,A3NU1SQPI1NXY4,3
127,A2UFD1I8ZO1V4G,2
237,ATQWZNGQCN1RA,0
226,A2V3P1XE33NYC3,1
566,A1PAR1TMKFPKQE,0
533,ATQWZNGQCN1RA,0
178,AKBP92VUQ7G3,2
519,AKBP92VUQ7G3,0
304,A3E157ZN8XPUKJ,3
314,AKBP92VUQ7G3,0
379,A2UFD1I8ZO1V4G,0
264,A2V3P1XE33NYC3,2
178,A36JZTUKQVV5S5,1
319,A3NU1SQPI1NXY4,0
39,A3E157ZN8XPUKJ,0
387,A2V3P1XE33NYC3,3
15,A1C0Z73809FFDZ,0
368,A2UFD1I8ZO1V4G,2
422,A2V3P1XE33NYC3,3
445,ATQWZNGQCN1RA,0
104,AKBP92VUQ7G3,0
343,ATQWZNGQCN1RA,0
145,A2V3P1XE33NYC3,3
518,ATQWZNGQCN1RA,1
164,A2H321P1NSEW35,3
368,ATQWZNGQCN1RA,0
516,A2V3P1XE33NYC3,1
525,A3E157ZN8XPUKJ,2
153,A2UFD1I8ZO1V4G,3
148,ATQWZNGQCN1RA,0
190,ATQWZNGQCN1RA,0
7,AD317NO9623GZ,0
237,AD317NO9623GZ,0
232,A2V3P1XE33NYC3,1
269,AD317NO9623GZ,0
309,A1KZOLS51I9SS7,0
333,A3E157ZN8XPUKJ,2
315,A2H321P1NSEW35,0
424,A2V3P1XE33NYC3,3
523,AD317NO9623GZ,0
372,A3E157ZN8XPUKJ,1
208,A3NU1SQPI1NXY4,0
186,A3E157ZN8XPUKJ,3
466,A1PAR1TMKFPKQE,2
93,A3NU1SQPI1NXY4,1
515,A1PAR1TMKFPKQE,2
478,A3E157ZN8XPUKJ,1
139,A2UFD1I8ZO1V4G,3
279,A2UFD1I8ZO1V4G,3
583,AKBP92VUQ7G3,2
457,A3E157ZN8XPUKJ,1
84,A1BHMDRWW9ZYSO,0
452,AKBP92VUQ7G3,0
30,A356EVHB3TU90R,1
472,A2H321P1NSEW35,0
382,AKBP92VUQ7G3,0
204,AD317NO9623GZ,0
175,AD317NO9623GZ,0
327,A2V3P1XE33NYC3,3
97,AKBP92VUQ7G3,1
84,AKBP92VUQ7G3,0
281,A3E157ZN8XPUKJ,0
525,A3NU1SQPI1NXY4,0
317,ATQWZNGQCN1RA,2
419,A3E157ZN8XPUKJ,2
310,ATQWZNGQCN1RA,0
202,A1PAR1TMKFPKQE,0
21,A1PAR1TMKFPKQE,3
17,AKBP92VUQ7G3,0
489,ATQWZNGQCN1RA,0
4,AKBP92VUQ7G3,0
544,AM2W23THD4CI7,2
469,AD317NO9623GZ,1
38,A3E157ZN8XPUKJ,1
100,ATQWZNGQCN1RA,2
139,A3NU1SQPI1NXY4,2
364,A2V3P1XE33NYC3,1
172,A2UFD1I8ZO1V4G,0
437,A2V3P1XE33NYC3,0
173,AKBP92VUQ7G3,3
16,A3NU1SQPI1NXY4,0
438,AM2W23THD4CI7,0
137,A3E157ZN8XPUKJ,3
49,AD317NO9623GZ,1
414,A1PAR1TMKFPKQE,2
51,A3E157ZN8XPUKJ,2
355,A2V3P1XE33NYC3,3
139,A2H321P1NSEW35,0
404,AM2W23THD4CI7,0
574,AD317NO9623GZ,0
48,A3E157ZN8XPUKJ,1
518,A2V3P1XE33NYC3,1
507,A1VW9W0DWXCPYE,0
489,AD317NO9623GZ,0
143,A3NU1SQPI1NXY4,2
146,ATQWZNGQCN1RA,1
238,AKBP92VUQ7G3,0
149,ATQWZNGQCN1RA,0
378,A3NU1SQPI1NXY4,1
558,A3E157ZN8XPUKJ,1
449,A1BHMDRWW9ZYSO,2
162,ATQWZNGQCN1RA,0
210,AD317NO9623GZ,0
475,A2UFD1I8ZO1V4G,0
391,AD317NO9623GZ,3
114,ATQWZNGQCN1RA,3
26,A2H321P1NSEW35,3
371,ATQWZNGQCN1RA,0
329,A1KZOLS51I9SS7,2
238,A3E157ZN8XPUKJ,3
110,AKBP92VUQ7G3,1
543,ATQWZNGQCN1RA,0
174,A2UFD1I8ZO1V4G,1
321,AD317NO9623GZ,1
218,A3E157ZN8XPUKJ,0
202,ATQWZNGQCN1RA,0
53,A2V3P1XE33NYC3,0
392,A2UFD1I8ZO1V4G,1
338,AKBP92VUQ7G3,0
99,A3E157ZN8XPUKJ,3
283,A2H321P1NSEW35,1
470,AKBP92VUQ7G3,1
381,A3E157ZN8XPUKJ,3
186,A2BERTY629PZDT,3
93,A2V3P1XE33NYC3,1
125,A2H321P1NSEW35,1
86,A1PAR1TMKFPKQE,0
319,A2H321P1NSEW35,0
544,A2V3P1XE33NYC3,3
486,AD317NO9623GZ,0
327,A1PAR1TMKFPKQE,2
333,A3NU1SQPI1NXY4,0
185,A3NU1SQPI1NXY4,0
367,AKBP92VUQ7G3,0
581,A2UFD1I8ZO1V4G,2
278,A53VNQRRFQ785,0
275,A2UFD1I8ZO1V4G,3
530,AKBP92VUQ7G3,0
122,AD317NO9623GZ,1
119,A3NU1SQPI1NXY4,1
435,A3E157ZN8XPUKJ,3
169,AKBP92VUQ7G3,1
437,AM2W23THD4CI7,1
479,A3NU1SQPI1NXY4,1
454,A1PAR1TMKFPKQE,2
339,A1C0Z73809FFDZ,1
235,A1VW9W0DWXCPYE,1
475,A1PAR1TMKFPKQE,0
84,A2UFD1I8ZO1V4G,0
302,A2V3P1XE33NYC3,3
309,ATQWZNGQCN1RA,0
157,ATQWZNGQCN1RA,0
463,A2UFD1I8ZO1V4G,1
78,AD317NO9623GZ,3
112,A1KZOLS51I9SS7,1
116,A2UFD1I8ZO1V4G,2
360,A2AM6H3R1LSM9S,2
572,ATQWZNGQCN1RA,0
158,A2AM6H3R1LSM9S,0
120,A1PAR1TMKFPKQE,0
75,A1BHMDRWW9ZYSO,2
175,A2V3P1XE33NYC3,0
87,A1VW9W0DWXCPYE,2
35,A2V3P1XE33NYC3,0
347,AWRAXV1RIYR0M,0
465,A3NU1SQPI1NXY4,1
51,AD317NO9623GZ,0
217,AKBP92VUQ7G3,0
554,A2UFD1I8ZO1V4G,1
328,A2V3P1XE33NYC3,3
414,A2UFD1I8ZO1V4G,2
113,ATQWZNGQCN1RA,3
269,AKBP92VUQ7G3,0
300,A1PAR1TMKFPKQE,1
449,A2V3P1XE33NYC3,3
467,A2AM6H3R1LSM9S,1
43,AM2W23THD4CI7,3
459,AD317NO9623GZ,2
251,A2H321P1NSEW35,0
340,ATQWZNGQCN1RA,1
370,A36JZTUKQVV5S5,3
176,A3NU1SQPI1NXY4,2
547,AKBP92VUQ7G3,0
143,ATQWZNGQCN1RA,0
442,A1BHMDRWW9ZYSO,3
