234	16	0
234	2	1
234	3	1
234	9	1
234	55	1
234	43	1
234	20	1
235	12	2
235	2	3
235	50	2
235	26	2
235	10	3
235	95	3
235	13	3
235	3	2
235	9	2
235	16	3
236	24	0
236	39	0
236	12	0
236	43	0
236	35	1
236	27	0
236	63	0
236	21	0
236	55	0
236	25	0
237	2	1
237	43	0
237	33	1
237	41	0
237	5	1
237	44	0
237	20	0
237	60	1
237	13	1
237	35	1
238	90	2
238	85	2
238	37	2
238	31	2
238	22	2
238	3	2
238	40	3
238	60	3
238	6	3
238	35	3
239	37	1
239	35	1
239	15	1
239	95	1
239	44	0
239	9	1
239	27	1
239	3	1
239	28	0
239	58	0
240	49	2
240	2	2
240	1	2
240	19	2
240	16	2
240	23	3
240	13	3
240	54	2
240	43	2
240	20	2
241	13	1
241	12	0
241	2	0
241	41	0
241	5	0
241	29	0
241	25	0
241	22	0
241	58	0
241	3	0
242	34	2
242	1	2
242	43	3
242	40	2
242	37	2
242	8	2
242	3	2
242	31	2
242	13	2
242	35	2
243	23	1
243	85	1
243	14	1
243	6	1
243	43	1
243	52	0
243	15	1
243	9	1
243	13	1
243	5	1
244	12	1
244	8	1
244	56	1
244	62	1
244	17	1
244	53	1
244	31	0
244	69	0
244	86	1
244	47	1
245	4	3
245	43	3
245	76	3
245	6	2
245	35	3
245	41	3
245	39	3
245	44	3
245	23	3
245	47	3
246	23	3
246	3	3
246	9	3
246	16	3
246	13	3
246	34	3
246	29	2
246	20	3
246	8	2
246	72	3
247	23	3
247	11	2
247	35	2
247	8	2
247	5	3
247	31	3
247	43	2
247	58	2
247	20	2
247	55	3
248	35	3
248	31	2
248	43	3
248	40	3
248	13	3
248	7	3
248	47	3
248	29	2
248	19	3
248	94	3
249	14	1
249	13	0
249	40	1
249	61	1
249	17	0
249	41	1
249	55	1
249	3	1
249	15	1
249	16	0
250	83	3
250	1	3
250	90	3
250	3	3
250	43	3
250	35	3
250	39	3
250	40	3
250	29	2
250	73	3
251	3	0
251	4	1
251	40	0
251	13	1
251	7	0
251	34	1
251	9	1
251	60	1
251	16	0
251	43	1
252	23	2
252	16	2
252	2	3
252	7	3
252	39	3
252	3	2
252	42	2
252	22	3
252	54	2
252	41	3
253	75	2
253	48	2
253	77	2
253	13	3
253	22	3
253	55	3
253	7	2
253	71	2
253	65	3
253	41	2
254	24	3
254	36	3
254	40	3
254	47	3
254	31	2
254	71	3
254	10	3
254	34	3
254	45	3
254	6	3
255	13	2
255	23	3
255	5	2
255	41	2
255	10	2
255	21	2
255	53	3
255	36	2
255	9	3
255	20	2
256	35	0
256	1	1
256	31	0
256	20	1
256	13	0
256	44	0
256	14	1
256	8	0
256	22	1
256	53	0
257	2	1
257	35	0
257	48	1
257	90	0
257	37	1
257	1	0
257	31	0
257	52	0
257	60	0
257	5	1
258	32	2
258	19	3
258	23	2
258	51	3
258	55	3
258	20	2
258	34	3
258	35	3
258	47	3
258	25	2
259	13	2
259	56	2
259	1	2
259	34	2
259	7	2
259	62	2
259	58	2
259	9	2
259	37	2
259	98	2
260	81	2
260	12	2
260	31	2
260	50	2
260	37	2
260	9	2
260	22	2
260	16	2
260	5	1
260	13	2
261	11	1
261	4	1
261	90	1
261	76	0
261	52	1
261	25	0
261	13	1
261	40	0
261	41	1
261	21	0
262	13	2
262	22	2
262	89	2
262	5	2
262	47	2
262	31	2
262	40	2
262	43	2
262	62	2
262	16	2
263	81	1
263	1	1
263	16	0
263	37	1
263	40	1
263	43	1
263	20	1
263	13	1
263	62	1
263	41	1
264	99	2
264	40	1
264	67	1
264	19	0
264	90	1
264	52	1
264	39	1
264	21	1
264	53	1
264	28	0
265	11	3
265	70	3
265	51	3
265	35	3
265	12	3
265	37	2
265	47	3
265	40	3
265	43	3
265	31	3
266	61	0
266	37	1
266	35	1
266	55	0
266	15	1
266	20	1
266	43	0
266	22	0
266	9	1
266	29	1
267	48	3
267	37	2
267	39	3
267	10	3
267	43	3
267	35	3
267	13	3
267	31	3
267	100	3
267	42	3
268	37	2
268	1	3
268	40	2
268	10	2
268	23	2
268	9	2
268	27	2
268	5	2
268	21	2
268	55	3
269	75	0
269	36	0
269	53	0
269	1	0
269	15	0
269	57	0
269	22	0
269	13	0
269	3	0
269	16	0
270	1	2
270	11	2
270	81	3
270	85	2
270	39	2
270	40	2
270	35	2
270	20	2
270	69	2
270	16	2
271	11	3
271	16	3
271	70	3
271	17	3
271	41	2
271	54	3
271	47	3
271	9	3
271	43	3
271	20	3
272	16	3
272	48	2
272	39	0
272	1	0
272	34	3
272	58	2
272	88	2
272	28	3
272	42	3
272	29	2
273	61	0
273	43	3
273	22	3
273	3	2
273	52	2
273	7	0
273	40	3
273	54	3
273	5	3
273	36	3
274	16	2
274	13	2
274	61	2
274	17	2
274	40	2
274	20	2
274	23	2
274	22	2
274	42	2
274	28	2
275	1	1
275	49	2
275	43	2
275	31	2
275	32	2
275	35	2
275	16	0
275	69	1
275	3	1
275	34	1
276	24	3
276	1	2
276	22	2
276	9	3
276	31	3
276	5	3
276	37	2
276	23	3
276	20	2
276	50	2
277	12	3
277	34	3
277	16	2
277	53	3
277	15	2
277	40	3
277	23	2
277	31	3
277	45	2
277	41	2
278	49	2
278	8	2
278	37	2
278	43	2
278	9	2
278	20	3
278	34	2
278	25	2
278	16	2
278	51	3
279	56	1
279	53	1
279	17	1
279	13	1
279	43	1
279	9	1
279	50	1
279	34	1
279	20	1
279	28	0
280	48	3
280	13	3
280	10	3
280	31	3
280	50	3
280	63	3
280	5	2
280	9	3
280	62	3
280	20	3
281	23	0
281	34	0
281	26	0
281	17	0
281	15	0
281	16	0
281	52	0
281	3	0
281	51	0
281	20	1
282	16	1
282	37	1
282	3	1
282	65	1
282	34	1
282	13	1
282	6	1
282	9	3
282	60	1
282	22	1
283	90	0
283	13	0
283	2	1
283	55	0
283	1	0
283	76	0
283	31	0
283	17	1
283	21	1
283	41	0
284	39	1
284	67	0
284	25	0
284	47	0
284	52	1
284	56	0
284	60	0
284	51	0
284	42	0
284	31	0
285	85	1
285	70	1
285	25	0
285	1	0
285	50	0
285	16	1
285	27	0
285	56	1
285	63	1
285	57	0
286	37	2
286	35	3
286	31	2
286	39	2
286	4	3
286	40	3
286	6	2
286	55	2
286	58	2
286	21	3
287	11	0
287	1	0
287	90	0
287	3	1
287	9	0
287	43	0
287	58	0
287	22	0
287	29	1
287	20	0
288	2	1
288	40	0
288	34	1
288	29	1
288	58	1
288	22	0
288	31	1
288	43	1
288	9	1
288	28	0
289	3	2
289	1	2
289	17	2
289	76	2
289	15	2
289	2	2
289	37	2
289	12	2
289	62	2
289	40	2
290	1	1
290	12	1
290	22	0
290	16	0
290	21	1
290	7	1
290	3	0
290	29	1
290	45	1
290	13	1
291	16	3
291	34	3
291	17	3
291	39	3
291	61	3
291	20	3
291	6	3
291	88	3
291	5	3
291	84	3
292	1	3
292	13	3
292	35	2
292	10	2
292	99	3
292	52	2
292	19	2
292	21	2
292	28	3
292	73	2
293	36	3
293	3	3
293	25	3
293	4	2
293	41	3
293	20	3
293	50	2
293	16	3
293	28	3
293	30	3
294	49	2
294	14	2
294	52	2
294	15	2
294	16	3
294	9	2
294	20	2
294	45	2
294	6	3
294	28	3
295	56	1
295	22	1
295	53	1
295	16	1
295	9	1
295	58	1
295	28	1
295	35	0
295	14	1
295	61	1
296	10	1
296	3	1
296	56	2
296	53	0
296	40	3
296	55	0
296	63	1
296	58	3
296	20	0
296	42	1
297	37	2
297	3	2
297	51	2
297	41	2
297	34	2
297	2	2
297	40	2
297	9	2
297	55	3
297	28	2
298	3	1
298	65	0
298	89	0
298	67	0
298	26	0
298	16	0
298	9	0
298	42	0
298	5	0
298	25	1
299	36	0
299	23	0
299	9	0
299	34	0
299	42	0
299	58	1
299	6	0
299	47	0
299	31	0
299	35	1
300	49	1
300	3	0
300	68	1
300	2	1
300	16	0
300	9	1
300	22	1
300	40	1
300	65	1
300	21	1
301	1	3
301	5	2
301	39	3
301	55	3
301	31	2
301	3	2
301	13	3
301	56	3
301	10	3
301	35	3
302	23	0
302	12	0
302	32	1
302	13	0
302	71	0
302	10	1
302	9	0
302	34	0
302	58	1
302	42	1
303	8	2
303	16	0
303	57	0
303	53	2
303	23	0
303	9	3
303	13	3
303	58	0
303	54	2
303	3	2
304	90	1
304	1	1
304	2	1
304	31	0
304	16	1
304	23	0
304	97	1
304	17	1
304	61	1
304	29	1
305	16	1
305	24	1
305	12	1
305	76	1
305	34	1
305	15	1
305	35	1
305	31	0
305	21	0
305	54	1
306	49	0
306	55	0
306	14	0
306	65	0
306	56	0
306	31	0
306	61	0
306	9	0
306	51	0
306	3	1
307	13	0
307	36	0
307	15	0
307	3	1
307	34	0
307	41	0
307	39	0
307	21	0
307	73	0
307	30	0
308	50	0
308	23	1
308	90	1
308	72	0
308	1	1
308	4	1
308	13	1
308	16	0
308	6	1
308	31	1
309	35	0
309	40	0
309	37	1
309	16	0
309	55	1
309	13	0
309	19	0
309	3	0
309	8	1
309	25	0
310	36	1
310	1	1
310	22	1
310	27	1
310	34	1
310	23	0
310	43	1
310	63	1
310	45	1
310	13	0
311	1	2
311	37	2
311	15	2
311	9	3
311	34	3
311	87	2
311	58	2
311	28	2
311	35	3
311	101	1
312	23	2
312	65	2
312	47	2
312	31	3
312	9	3
312	3	2
312	41	3
312	53	3
312	16	3
312	35	3
313	3	2
313	36	2
313	13	2
313	52	2
313	40	2
313	16	2
313	41	2
313	20	2
313	21	2
313	6	2
314	11	0
314	19	0
314	37	0
314	8	0
314	16	0
314	31	0
314	28	0
314	54	0
314	55	0
314	9	0
315	35	0
315	15	0
315	34	0
315	13	1
315	31	0
315	9	0
315	61	0
315	84	1
315	25	0
315	28	0
316	16	0
316	11	0
316	40	1
316	3	1
316	20	1
316	22	1
316	25	1
316	34	1
316	19	1
316	21	1
317	16	3
317	37	2
317	1	2
317	2	2
317	13	3
317	22	3
317	34	3
317	3	3
317	10	3
317	62	3
318	23	1
318	56	0
318	3	1
318	37	1
318	10	0
318	35	0
318	20	1
318	28	1
318	55	1
318	34	1
319	16	3
319	34	3
319	40	3
319	14	2
319	51	3
319	35	2
319	20	2
319	43	3
319	8	2
319	41	3
320	16	3
320	75	3
320	24	3
320	3	3
320	41	3
320	17	3
320	37	2
320	43	3
320	60	3
320	27	3
321	76	0
321	40	0
321	50	0
321	34	0
321	35	0
321	31	1
321	29	1
321	14	0
321	16	0
321	30	0
322	1	3
322	61	3
322	17	3
322	41	2
322	44	3
322	3	3
322	87	3
322	9	3
322	20	2
322	45	2
323	1	2
323	37	2
323	3	2
323	40	3
323	39	3
323	27	2
323	12	2
323	31	2
323	34	2
323	25	2
324	24	3
324	31	3
324	89	3
324	2	3
324	62	2
324	19	3
324	44	3
324	9	3
324	88	3
324	13	3
325	1	2
325	43	2
325	2	2
325	61	2
325	31	2
325	47	3
325	55	2
325	11	2
325	25	3
325	28	3
326	13	3
326	53	2
326	39	3
326	9	2
326	35	3
326	16	2
326	18	2
326	43	3
326	25	2
326	28	3
327	22	3
327	51	0
327	3	0
327	53	0
327	19	1
327	35	0
327	16	0
327	54	0
327	25	1
327	47	0
328	34	3
328	74	2
328	1	0
328	53	0
328	3	2
328	10	3
328	16	2
328	23	3
328	8	2
328	62	2
329	24	3
329	9	3
329	34	3
329	60	3
329	23	3
329	42	3
329	19	2
329	10	3
329	22	3
329	31	3
330	2	1
330	96	0
330	47	0
330	27	0
330	8	0
330	35	1
330	31	0
330	39	0
330	69	0
330	34	0
331	2	3
331	3	3
331	35	3
331	14	3
331	13	3
331	68	3
331	16	3
331	40	3
331	27	3
331	58	2
332	79	2
332	34	2
332	35	2
332	39	3
332	5	2
332	3	2
332	58	2
332	9	2
332	21	2
332	47	2
333	37	0
333	35	0
333	63	1
333	42	0
333	10	0
333	45	0
333	41	0
333	16	0
333	22	1
333	13	1
334	12	3
334	2	3
334	26	2
334	23	3
334	28	3
334	35	3
334	20	3
334	47	3
334	43	3
334	98	3
335	1	0
335	16	0
335	35	0
335	37	0
335	61	0
335	9	0
335	36	0
335	21	0
335	20	0
335	28	0
336	90	2
336	13	2
336	22	2
336	5	2
336	14	2
336	69	2
336	45	2
336	41	2
336	94	2
336	16	2
337	2	3
337	13	3
337	39	3
337	8	3
337	10	2
337	41	3
337	3	2
337	47	3
337	21	3
337	88	3
338	48	1
338	40	0
338	15	0
338	31	0
338	22	3
338	20	1
338	41	0
338	53	0
338	10	1
338	3	1
339	14	3
339	12	2
339	2	3
339	37	2
339	67	2
339	32	2
339	35	2
339	3	2
339	19	3
339	34	3
340	35	0
340	36	0
340	37	0
340	81	0
340	72	0
340	25	0
340	16	0
340	47	0
340	53	0
340	3	0
341	24	3
341	37	2
341	3	3
341	62	3
341	31	2
341	16	3
341	54	3
341	69	3
341	13	3
341	11	3
342	83	3
342	41	3
342	12	3
342	47	3
342	30	2
342	39	3
342	20	2
342	42	3
342	34	3
342	3	2
343	1	1
343	61	1
343	35	1
343	21	1
343	28	1
343	20	1
343	66	1
343	16	1
343	31	1
343	3	1
344	23	2
344	72	3
344	85	3
344	2	3
344	99	2
344	4	3
344	62	2
344	37	1
344	61	3
344	3	3
345	37	1
345	1	1
345	16	0
345	25	0
345	23	1
345	34	0
345	13	1
345	97	0
345	54	1
345	58	1
346	11	2
346	9	3
346	31	3
346	34	3
346	71	2
346	17	3
346	41	3
346	3	3
346	54	3
346	45	2
347	12	1
347	1	1
347	61	1
347	34	0
347	10	0
347	44	0
347	47	1
347	8	1
347	50	1
347	3	1
348	31	3
348	14	2
348	47	2
348	23	2
348	40	2
348	13	2
348	10	2
348	20	2
348	19	2
348	53	2
349	2	1
349	9	1
349	42	1
349	20	1
349	5	0
349	6	1
349	35	0
349	51	1
349	14	1
349	34	1
350	11	0
350	16	0
350	14	1
350	19	1
350	27	1
350	51	0
350	35	3
350	13	0
350	25	0
350	59	1
351	13	3
351	3	2
351	40	3
351	34	3
351	16	3
351	22	3
351	19	3
351	35	3
351	59	3
351	55	3
352	11	0
352	2	1
352	52	0
352	31	0
352	41	1
352	44	0
352	21	0
352	25	0
352	20	1
352	35	0
353	2	2
353	40	3
353	70	3
353	43	3
353	22	3
353	9	2
353	16	3
353	31	3
353	58	2
353	69	3
354	1	0
354	32	0
354	5	0
354	15	1
354	23	1
354	55	1
354	62	1
354	52	0
354	27	1
354	60	1
355	40	3
355	99	3
355	53	3
355	9	3
355	5	3
355	28	3
355	3	2
355	35	3
355	19	3
355	29	2
356	13	1
356	44	0
356	35	0
356	3	1
356	51	1
356	42	1
356	54	1
356	62	1
356	73	0
356	20	1
357	24	0
357	78	1
357	90	0
357	31	0
357	25	1
357	40	0
357	52	0
357	62	1
357	53	0
357	20	0
358	35	3
358	25	3
358	13	3
358	52	3
358	9	3
358	2	3
358	12	3
358	54	3
358	21	3
358	36	3
359	48	2
359	55	3
359	1	2
359	22	2
359	34	3
359	61	2
359	97	3
359	25	3
359	9	0
359	16	3
360	11	0
360	16	0
360	56	0
360	18	2
360	35	0
360	61	0
360	31	0
360	25	0
360	53	0
360	47	0
361	31	2
361	5	3
361	3	2
361	43	2
361	54	2
361	9	2
361	20	2
361	34	2
361	22	2
361	55	3
362	12	1
362	39	1
362	40	1
362	58	1
362	51	0
362	13	1
362	20	1
362	45	1
362	43	1
362	14	1
363	37	2
363	50	3
363	39	2
363	56	3
363	13	3
363	40	3
363	2	3
363	15	2
363	10	3
363	60	3
364	9	3
364	55	3
364	22	3
364	29	2
364	42	3
364	30	3
364	88	2
364	20	3
364	16	2
364	3	2
365	22	1
365	9	1
365	6	1
365	1	1
365	43	1
365	40	1
365	55	1
365	16	0
365	44	0
365	35	1
366	4	3
366	35	3
366	51	3
366	1	3
366	34	3
366	16	3
366	21	2
366	39	3
366	43	3
366	41	2
367	2	0
367	40	1
367	31	1
367	20	0
367	19	1
367	23	1
367	50	1
367	3	0
367	16	1
367	63	0
368	24	0
368	40	0
368	1	0
368	34	1
368	47	1
368	19	1
368	13	1
368	3	0
368	9	0
368	31	0
369	85	0
369	1	3
369	37	2
369	5	0
369	14	0
369	23	2
369	34	3
369	16	2
369	35	2
369	88	0
370	37	2
370	35	3
370	1	3
370	16	3
370	23	3
370	58	2
370	9	3
370	53	3
370	20	3
370	66	3
371	3	1
371	16	0
371	41	0
371	8	0
371	20	0
371	39	0
371	54	0
371	21	1
371	35	0
371	9	0
372	37	2
372	40	3
372	99	3
372	67	2
372	10	3
372	26	2
372	21	3
372	58	2
372	3	3
372	8	2
373	14	3
373	85	3
373	40	2
373	63	3
373	23	2
373	20	2
373	29	2
373	5	2
373	21	2
373	25	2
374	2	2
374	40	1
374	23	0
374	26	2
374	41	1
374	21	1
374	3	1
374	35	0
374	9	1
374	62	1
375	55	2
375	40	3
375	4	3
375	16	3
375	31	3
375	13	3
375	19	2
375	23	3
375	21	2
375	43	2
376	22	1
376	6	0
376	52	1
376	43	0
376	35	1
376	50	0
376	47	0
376	16	0
376	5	0
376	11	0
377	13	3
377	1	3
377	37	2
377	55	3
377	17	3
377	20	3
377	60	3
377	42	3
377	29	2
377	28	3
378	14	2
378	50	2
378	17	3
378	13	2
378	23	2
378	9	2
378	6	2
378	41	3
378	29	2
378	43	2
379	90	3
379	99	3
379	89	3
379	6	3
379	43	3
379	20	2
379	35	3
379	21	3
379	12	3
379	28	3
380	13	0
380	37	0
380	43	0
380	56	0
380	1	0
380	41	0
380	21	0
380	3	1
380	63	0
380	9	0
381	16	3
381	23	3
381	39	2
381	19	3
381	69	3
381	20	2
381	34	3
381	58	2
381	3	1
381	82	3
382	56	2
382	40	3
382	13	3
382	23	3
382	2	3
382	19	2
382	20	2
382	28	3
382	21	3
382	9	3
383	48	0
383	79	1
383	39	0
383	1	1
383	40	1
383	47	1
383	10	0
383	34	1
383	44	0
383	102	1
384	34	2
384	50	3
384	3	3
384	13	3
384	61	2
384	63	3
384	9	2
384	28	3
384	41	2
384	94	3
385	78	3
385	37	2
385	36	3
385	56	2
385	14	2
385	15	2
385	17	3
385	41	2
385	21	3
385	16	3
386	11	2
386	12	3
386	24	3
386	43	3
386	39	2
386	15	2
386	60	2
386	50	2
386	29	1
386	9	3
387	40	1
387	10	1
387	23	1
387	47	1
387	27	1
387	12	1
387	54	1
387	16	0
387	20	1
387	3	1
388	1	1
388	40	1
388	4	1
388	51	1
388	16	0
388	14	0
388	6	1
388	2	1
388	50	1
388	41	1
389	40	2
389	7	2
389	16	2
389	28	2
389	10	2
389	21	2
389	9	2
389	6	2
389	20	2
389	34	2
390	25	2
390	47	2
390	39	3
390	43	2
390	41	3
390	34	2
390	9	3
390	35	2
390	20	2
390	53	3
391	12	3
391	10	3
391	61	2
391	41	3
391	17	2
391	42	3
391	20	3
391	9	3
391	103	3
391	35	3
392	24	0
392	40	0
392	47	1
392	34	0
392	19	1
392	91	0
392	54	0
392	7	1
392	72	1
392	25	1
393	2	1
393	70	1
393	35	1
393	37	0
393	39	0
393	31	0
393	27	0
393	3	1
393	16	0
393	7	0
394	49	3
394	96	3
394	31	3
394	40	3
394	34	3
394	17	3
394	15	3
394	13	3
394	2	2
394	5	3
395	48	1
395	11	1
395	85	1
395	36	1
395	51	1
395	39	1
395	53	1
395	3	0
395	31	1
395	13	1
396	12	0
396	17	1
396	25	0
396	16	0
396	34	0
396	41	0
396	58	0
396	63	0
396	73	0
396	42	1
397	8	2
397	15	2
397	3	2
397	41	3
397	9	3
397	63	2
397	26	2
397	13	3
397	35	3
397	44	3
398	1	1
398	10	0
398	13	1
398	47	1
398	35	0
398	25	1
398	40	1
398	91	0
398	53	0
398	51	1
399	72	0
399	39	0
399	61	0
399	27	0
399	34	0
399	23	0
399	20	0
399	58	0
399	12	0
399	50	1
400	37	2
400	36	2
400	44	2
400	35	2
400	60	2
400	3	2
400	6	2
400	10	2
400	31	3
400	43	2
401	104	3
401	17	3
401	52	3
401	40	3
401	3	2
401	22	3
401	23	3
401	16	3
401	41	2
401	34	3
402	15	1
402	1	1
402	9	1
402	2	1
402	18	2
402	13	1
402	41	1
402	55	1
402	30	1
402	10	0
403	13	0
403	35	1
403	16	0
403	1	1
403	22	0
403	40	1
403	56	1
403	61	1
403	3	1
403	43	1
404	74	3
404	90	3
404	13	3
404	76	3
404	56	3
404	35	3
404	28	3
404	20	3
404	54	3
404	22	3
405	40	2
405	13	2
405	9	2
405	16	2
405	43	2
405	7	0
405	23	2
405	41	2
405	35	0
405	58	2
406	70	0
406	22	1
406	16	0
406	26	0
406	61	1
406	34	1
406	2	1
406	13	1
406	50	1
406	35	0
407	34	0
407	2	0
407	85	0
407	56	0
407	63	0
407	9	0
407	50	0
407	31	0
407	29	1
407	66	0
408	11	1
408	36	1
408	79	1
408	35	0
408	56	1
408	55	1
408	37	1
408	53	0
408	43	1
408	13	1
409	16	0
409	10	0
409	43	0
409	15	0
409	17	0
409	35	1
409	56	0
409	34	1
409	39	1
409	47	0
410	13	0
410	90	0
410	34	0
410	53	0
410	56	0
410	41	0
410	43	0
410	31	1
410	35	0
410	16	0
411	11	0
411	10	0
411	3	1
411	62	1
411	25	0
411	58	0
411	13	0
411	66	1
411	42	1
411	19	1
412	48	3
412	13	3
412	23	3
412	28	3
412	45	2
412	35	3
412	69	3
412	50	3
412	20	3
412	3	2
413	1	3
413	12	3
413	3	2
413	31	3
413	21	2
413	25	3
413	50	3
413	16	3
413	30	2
413	28	3
414	13	3
414	85	2
414	40	3
414	56	3
414	47	3
414	23	3
414	17	3
414	43	3
414	21	2
414	28	2
415	31	3
415	1	2
415	62	2
415	58	2
415	69	2
415	22	2
415	41	2
415	63	2
415	35	2
415	6	2
416	3	2
416	53	2
416	34	3
416	35	3
416	61	3
416	47	3
416	46	3
416	21	3
416	58	2
416	5	2
417	40	1
417	35	0
417	26	3
417	43	1
417	20	1
417	31	1
417	55	1
417	16	0
417	34	1
417	28	0
418	34	3
418	14	3
418	55	2
418	3	3
418	17	3
418	23	3
418	50	2
418	58	2
418	53	3
418	61	2
419	35	3
419	49	3
419	43	3
419	1	3
419	69	3
419	54	3
419	44	3
419	34	3
419	21	3
419	9	3
420	70	0
420	10	0
420	37	1
420	17	0
420	34	1
420	13	1
420	20	1
420	9	1
420	63	1
420	50	1
421	12	3
421	15	3
421	25	3
421	43	3
421	71	3
421	6	3
421	41	3
421	42	3
421	34	2
421	22	3
422	48	3
422	74	2
422	4	3
422	15	3
422	56	3
422	22	3
422	20	3
422	5	3
422	63	3
422	43	3
423	2	0
423	65	0
423	90	0
423	16	1
423	17	0
423	56	0
423	23	0
423	60	0
423	53	0
423	13	0
424	50	1
424	10	0
424	27	1
424	9	1
424	35	1
424	20	1
424	21	1
424	16	0
424	14	0
424	11	0
425	56	2
425	99	2
425	16	2
425	37	2
425	2	3
425	35	2
425	3	2
425	31	2
425	12	2
425	34	2
426	35	0
426	40	1
426	1	1
426	37	1
426	9	1
426	54	0
426	34	1
426	58	1
426	13	0
426	28	0
427	10	3
427	67	2
427	15	3
427	3	2
427	2	3
427	22	3
427	13	3
427	34	3
427	21	3
427	42	3
428	72	1
428	80	0
428	1	0
428	3	1
428	41	0
428	34	0
428	27	0
428	61	0
428	17	0
428	5	1
429	11	2
429	13	2
429	20	2
429	23	2
429	9	3
429	22	2
429	25	2
429	43	2
429	10	2
429	28	2
430	83	2
430	31	2
430	2	3
430	20	3
430	56	2
430	61	2
430	23	2
430	29	2
430	8	2
430	22	2
431	70	3
431	77	3
431	65	2
431	43	3
431	27	3
431	56	2
431	35	3
431	26	2
431	7	3
431	6	3
432	24	2
432	16	2
432	2	3
432	20	2
432	29	2
432	34	2
432	53	2
432	14	2
432	31	2
432	22	2
433	25	1
433	1	0
433	52	1
433	15	0
433	43	0
433	16	0
433	9	0
433	5	0
433	58	1
433	28	1
434	77	1
434	52	0
434	22	0
434	34	0
434	30	1
434	35	0
434	47	1
434	11	0
434	25	0
434	31	0
435	4	0
435	2	0
435	7	0
435	105	0
435	12	0
435	72	0
435	20	0
435	62	0
435	27	0
435	94	0
436	2	3
436	70	3
436	37	2
436	61	3
436	4	3
436	3	2
436	22	3
436	16	3
436	7	3
436	20	2
437	32	3
437	16	3
437	13	3
437	31	2
437	43	3
437	8	2
437	9	3
437	20	2
437	30	2
437	53	3
438	13	3
438	10	3
438	50	3
438	22	3
438	5	3
438	20	3
438	47	3
438	29	2
438	58	2
438	54	3
439	4	1
439	85	0
439	33	0
439	55	1
439	51	0
439	61	1
439	10	0
439	41	1
439	13	1
439	54	1
440	13	3
440	25	0
440	15	0
440	21	1
440	65	0
440	5	0
440	20	1
440	58	1
440	106	0
440	66	1
441	2	2
441	25	3
441	37	2
441	17	3
441	9	2
441	47	3
441	73	0
441	35	3
441	30	3
441	29	2
442	19	2
442	26	2
442	91	3
442	3	2
442	9	2
442	20	3
442	43	3
442	34	3
442	28	3
442	82	3
443	24	0
443	39	0
443	56	0
443	31	1
443	47	0
443	16	1
443	13	0
443	12	0
443	55	1
443	40	0
444	10	0
444	4	1
444	40	1
444	2	1
444	23	1
444	41	1
444	66	1
444	51	1
444	21	1
444	31	0
445	1	1
445	10	0
445	43	0
445	3	3
445	37	1
445	45	0
445	13	1
445	20	0
445	16	0
445	25	0
446	55	3
446	56	3
446	8	3
446	23	3
446	9	3
446	13	3
446	34	3
446	20	3
446	21	3
446	43	3
447	43	2
447	62	2
447	45	0
447	5	0
447	73	0
447	19	0
447	10	0
447	25	1
447	84	0
447	35	1
448	50	2
448	1	3
448	37	2
448	3	2
448	35	2
448	13	3
448	43	2
448	58	2
448	17	2
448	20	2
449	2	3
449	37	2
449	12	3
449	35	3
449	57	2
449	23	3
449	46	3
449	41	3
449	20	3
449	5	3
450	2	3
450	40	3
450	12	3
450	25	2
450	32	3
450	13	3
450	10	3
450	41	3
450	52	3
450	35	3
451	1	3
451	16	3
451	37	2
451	62	3
451	31	3
451	35	3
451	43	3
451	36	3
451	94	3
451	13	3
452	2	2
452	1	2
452	56	2
452	31	2
452	16	2
452	37	2
452	9	2
452	28	2
452	29	0
452	25	2
453	2	3
453	12	3
453	70	3
453	13	3
453	5	3
453	55	3
453	43	3
453	20	3
453	7	2
453	47	3
454	13	3
454	3	2
454	39	3
454	22	2
454	20	2
454	9	2
454	16	3
454	18	0
454	40	3
454	47	3
455	13	2
455	15	2
455	27	2
455	20	2
455	37	2
455	3	2
455	47	2
455	16	2
455	29	1
455	22	2
456	1	2
456	40	2
456	4	2
456	61	2
456	8	2
456	15	2
456	60	2
456	54	2
456	21	2
456	34	2
457	77	2
457	13	2
457	39	1
457	37	2
457	40	2
457	54	2
457	16	2
457	53	1
457	69	2
457	45	0
458	40	0
458	12	0
458	3	0
458	43	0
458	34	0
458	60	0
458	9	0
458	10	0
458	6	0
458	42	0
459	12	2
459	1	2
459	55	2
459	56	2
459	6	2
459	13	3
459	15	2
459	34	3
459	23	2
459	22	2
460	3	1
460	53	1
460	16	0
460	19	1
460	52	0
460	45	1
460	11	1
460	28	1
460	50	1
460	9	1
461	50	2
461	39	2
461	35	2
461	22	2
461	17	3
461	8	2
461	54	2
461	53	3
461	3	2
461	43	2
462	4	3
462	14	2
462	9	3
462	6	3
462	17	3
462	39	3
462	60	3
462	34	3
462	63	3
462	54	3
463	11	0
463	43	0
463	35	0
463	41	1
463	40	1
463	54	0
463	55	1
463	61	1
463	23	0
463	31	0
464	36	2
464	3	2
464	81	2
464	65	2
464	31	2
464	16	2
464	2	2
464	13	2
464	50	2
464	43	2
465	12	3
465	16	3
465	47	3
465	13	3
465	43	3
465	28	3
465	3	2
465	34	3
465	41	3
465	22	3
466	14	1
466	22	3
466	4	0
466	39	0
466	56	1
466	40	0
466	86	0
466	23	0
466	12	0
466	20	0
467	4	2
467	85	2
467	53	3
467	3	2
467	43	2
467	13	2
