question,worker,answer
683_1974_1,1
192_1716_0,0
549_1678_0,0
684_1921_0,0
361_1328_0,0
906_1956_0,0
647_2156_0,0
488_2075_0,0
620_1650_0,0
480_1713_0,0
794_1527_0,0
1019_1253_0,0
710_1921_0,0
965_1386_0,0
42_1893_1,1
1057_1390_0,0
345_1355_0,0
69_2155_0,0
360_1128_0,0
364_1320_0,0
436_1095_0,0
110_1181_1,1
234_1517_0,0
468_1685_1,1
300_1400_0,0
729_1134_0,0
864_2085_0,0
401_1382_0,0
258_1395_1,1
846_1909_0,0
1024_1567_0,0
182_2094_0,0
58_1237_0,0
488_1711_0,0
998_1655_0,0
143_1340_0,0
435_1103_0,0
570_1740_0,0
1039_1931_0,0
424_1366_0,0
401_1598_0,0
804_1777_0,0
905_1418_0,0
746_1829_1,1
480_1711_0,0
706_1730_0,0
429_1746_0,0
797_1146_0,0
578_1928_0,0
384_1393_0,0
271_1426_1,1
532_1948_0,0
635_1607_1,1
530_1844_1,1
880_1921_0,0
1081_1562_0,0
329_1708_0,0
527_1467_0,0
967_2093_0,0
143_1962_0,0
688_1928_1,1
683_2065_0,0
537_1712_0,0
786_1203_0,0
475_2148_1,1
510_1675_0,0
38_2161_0,0
280_1384_0,0
641_1152_0,0
199_1337_0,0
388_1999_0,0
492_1501_0,0
709_1774_0,0
701_1413_0,0
681_1972_0,0
40_1927_0,0
406_1710_0,0
501_1642_0,0
935_2113_0,0
641_1119_0,0
670_1814_0,0
409_1841_0,0
4_1283_0,0
1009_1933_0,0
449_1962_0,0
624_1670_0,0
941_1709_0,0
463_1355_0,0
458_1591_1,1
171_1240_0,0
546_2146_0,0
502_1643_1,1
488_2074_0,0
24_1573_1,1
577_2082_0,0
480_1623_0,0
840_1609_0,0
666_1382_0,0
410_1326_0,0
776_1996_1,1
199_1182_0,0
901_1496_0,0
862_2059_0,0
492_2140_0,0
271_1429_0,0
581_2165_0,0
359_1247_1,1
658_2094_0,0
270_1430_0,0
920_2090_1,1
136_1287_0,0
212_1408_0,0
551_1961_0,0
805_1768_0,0
748_1962_0,0
901_1735_0,0
1073_1612_0,0
709_1799_0,0
670_1873_0,0
944_2110_1,1
121_1350_1,1
