question,worker,answer
906_1618_0,A2SKWBR49HEXFY,0
346_1743_0,A2SKWBR49HEXFY,0
485_1617_0,A2SKWBR49HEXFY,0
1061_1987_0,A2SKWBR49HEXFY,0
842_1744_0,A2SKWBR49HEXFY,0
979_1248_0,A2SKWBR49HEXFY,0
875_1620_0,A2SKWBR49HEXFY,0
575_1956_0,A2SKWBR49HEXFY,0
575_2140_0,A2SKWBR49HEXFY,0
904_1624_0,A2SKWBR49HEXFY,0
192_1716_0,AHJGJ2J15SEHY,0
192_1714_0,AHJGJ2J15SEHY,0
192_1715_0,AHJGJ2J15SEHY,0
765_1717_0,AHJGJ2J15SEHY,0
329_1717_0,AHJGJ2J15SEHY,0
665_1717_0,AHJGJ2J15SEHY,0
534_1717_0,AHJGJ2J15SEHY,0
192_1708_0,AHJGJ2J15SEHY,0
401_1717_0,AHJGJ2J15SEHY,0
1000_1543_0,AHJGJ2J15SEHY,0
1012_1717_0,AHJGJ2J15SEHY,0
645_1543_0,AHJGJ2J15SEHY,0
33_1717_0,AHJGJ2J15SEHY,0
658_1717_0,AHJGJ2J15SEHY,0
666_1543_0,AHJGJ2J15SEHY,0
192_1723_0,AHJGJ2J15SEHY,0
852_1906_0,A8973OC7HM3Y6,1
852_1905_0,A8973OC7HM3Y6,1
852_1903_0,A8973OC7HM3Y6,1
852_1901_0,A8973OC7HM3Y6,1
852_1908_0,A8973OC7HM3Y6,1
852_1907_0,A8973OC7HM3Y6,1
852_1904_0,A8973OC7HM3Y6,1
852_1897_0,A8973OC7HM3Y6,1
853_1902_0,A8973OC7HM3Y6,1
852_1909_0,A8973OC7HM3Y6,1
846_1902_0,A8973OC7HM3Y6,1
845_1902_0,A8973OC7HM3Y6,1
852_1900_0,A8973OC7HM3Y6,1
852_1899_0,A8973OC7HM3Y6,1
840_1902_0,A8973OC7HM3Y6,1
843_1902_0,A8973OC7HM3Y6,1
989_2153_0,A2VLOL5DA4M2T1,0
989_1990_0,A2VLOL5DA4M2T1,0
989_1989_0,A2VLOL5DA4M2T1,0
989_2104_1,A2VLOL5DA4M2T1,1
54_1991_0,A2VLOL5DA4M2T1,0
673_1991_1,A2VLOL5DA4M2T1,1
910_1633_0,A2VLOL5DA4M2T1,0
197_1991_0,A2VLOL5DA4M2T1,0
910_1491_0,A2VLOL5DA4M2T1,0
349_2050_0,A2VLOL5DA4M2T1,0
1036_2160_1,A2VLOL5DA4M2T1,1
505_1765_0,A2VLOL5DA4M2T1,0
965_1386_0,A2VLOL5DA4M2T1,0
504_1960_0,A2VLOL5DA4M2T1,0
560_1765_0,A2VLOL5DA4M2T1,1
504_1641_0,A2VLOL5DA4M2T1,1
910_1490_0,A2VLOL5DA4M2T1,0
485_2048_0,A2AU1R4ZU1ZJ1A,0
706_1815_1,A2AU1R4ZU1ZJ1A,0
790_1382_0,A2AU1R4ZU1ZJ1A,1
274_2045_0,A2AU1R4ZU1ZJ1A,0
790_1381_0,A2AU1R4ZU1ZJ1A,1
948_1500_0,A2AU1R4ZU1ZJ1A,1
947_2042_0,A2AU1R4ZU1ZJ1A,0
808_1709_0,A2AU1R4ZU1ZJ1A,1
577_1814_0,A2AU1R4ZU1ZJ1A,1
577_1711_0,A2AU1R4ZU1ZJ1A,1
577_2008_0,A2AU1R4ZU1ZJ1A,1
947_1962_0,A2AU1R4ZU1ZJ1A,0
478_1689_0,A2AU1R4ZU1ZJ1A,1
577_1712_0,A2AU1R4ZU1ZJ1A,0
371_1481_0,A2AU1R4ZU1ZJ1A,1
826_1691_0,A2AU1R4ZU1ZJ1A,1
1016_2043_0,A1PX8UYPRGZCO9,0
670_1670_1,A1PX8UYPRGZCO9,1
470_1660_1,A1PX8UYPRGZCO9,0
613_1527_0,A1PX8UYPRGZCO9,0
594_1872_0,A1PX8UYPRGZCO9,0
577_2075_0,A1PX8UYPRGZCO9,0
748_1701_0,A1PX8UYPRGZCO9,0
371_1618_0,A1PX8UYPRGZCO9,0
826_1664_0,A1PX8UYPRGZCO9,0
90_1162_0,A1PX8UYPRGZCO9,0
613_1329_0,A1PX8UYPRGZCO9,0
470_1659_0,A1PX8UYPRGZCO9,0
706_1658_0,A1PX8UYPRGZCO9,0
490_1500_0,A1PX8UYPRGZCO9,0
576_1658_0,A1PX8UYPRGZCO9,0
688_1668_0,A1PX8UYPRGZCO9,0
778_1383_0,AWAFCJJRHVAJJ,0
536_1599_0,AWAFCJJRHVAJJ,0
778_1715_0,AWAFCJJRHVAJJ,0
778_1716_0,AWAFCJJRHVAJJ,0
658_1542_0,AWAFCJJRHVAJJ,0
778_1714_0,AWAFCJJRHVAJJ,0
765_1599_0,AWAFCJJRHVAJJ,0
33_1599_0,AWAFCJJRHVAJJ,0
778_1720_0,AWAFCJJRHVAJJ,0
329_1599_0,AWAFCJJRHVAJJ,0
428_1599_0,AWAFCJJRHVAJJ,0
257_1599_0,AWAFCJJRHVAJJ,0
778_1723_0,AWAFCJJRHVAJJ,0
534_1599_0,AWAFCJJRHVAJJ,0
778_1597_0,AWAFCJJRHVAJJ,0
778_1708_0,AWAFCJJRHVAJJ,0
469_1685_0,A2ZSRG20LC3J0C,0
863_2133_0,A2ZSRG20LC3J0C,0
466_1685_0,A2ZSRG20LC3J0C,0
320_2133_0,A2ZSRG20LC3J0C,0
926_1843_0,A2ZSRG20LC3J0C,0
626_1843_1,A2ZSRG20LC3J0C,0
468_1684_0,A2ZSRG20LC3J0C,0
468_1685_1,A2ZSRG20LC3J0C,0
562_1650_0,A2ZSRG20LC3J0C,0
591_1842_0,A2ZSRG20LC3J0C,0
926_2133_1,A2ZSRG20LC3J0C,1
468_1686_0,A2ZSRG20LC3J0C,0
626_1650_0,A2ZSRG20LC3J0C,0
362_1553_0,A2ZSRG20LC3J0C,0
362_1555_0,A2ZSRG20LC3J0C,0
812_1766_0,A2ZSRG20LC3J0C,0
579_1755_0,A2ZSRG20LC3J0C,0
755_1630_0,A8973OC7HM3Y6,0
216_1455_1,A8973OC7HM3Y6,1
217_1455_0,A8973OC7HM3Y6,1
513_1632_1,A8973OC7HM3Y6,1
554_1819_0,A8973OC7HM3Y6,0
4_1276_0,A8973OC7HM3Y6,1
803_1631_0,A8973OC7HM3Y6,1
782_1831_0,A8973OC7HM3Y6,1
243_1366_1,A8973OC7HM3Y6,1
129_1109_0,A8973OC7HM3Y6,0
128_1110_0,A8973OC7HM3Y6,1
217_1456_1,A8973OC7HM3Y6,1
198_1563_0,A8973OC7HM3Y6,1
510_1675_0,A8973OC7HM3Y6,1
548_1746_0,A8973OC7HM3Y6,1
27_1652_0,A8973OC7HM3Y6,1
533_1747_0,A8973OC7HM3Y6,0
943_1945_0,AS52W5HOMKHLU,0
579_1650_0,AS52W5HOMKHLU,0
626_1816_0,AS52W5HOMKHLU,0
631_1816_0,AS52W5HOMKHLU,0
353_1240_0,AS52W5HOMKHLU,0
353_1242_0,AS52W5HOMKHLU,0
353_1153_0,AS52W5HOMKHLU,0
943_1843_0,AS52W5HOMKHLU,0
353_1141_0,AS52W5HOMKHLU,0
353_1154_0,AS52W5HOMKHLU,0
353_1134_0,AS52W5HOMKHLU,0
562_1816_0,AS52W5HOMKHLU,0
943_1842_0,AS52W5HOMKHLU,0
353_1128_0,AS52W5HOMKHLU,0
353_1241_0,AS52W5HOMKHLU,0
353_1156_0,AS52W5HOMKHLU,0
407_1586_0,AWAFCJJRHVAJJ,0
407_1569_1,AWAFCJJRHVAJJ,1
617_1568_1,AWAFCJJRHVAJJ,1
656_1568_0,AWAFCJJRHVAJJ,0
407_1568_0,AWAFCJJRHVAJJ,0
451_1587_0,AWAFCJJRHVAJJ,0
923_2083_0,AWAFCJJRHVAJJ,0
868_1514_0,AWAFCJJRHVAJJ,0
358_2068_0,AWAFCJJRHVAJJ,0
967_2092_0,AWAFCJJRHVAJJ,0
915_2092_0,AWAFCJJRHVAJJ,0
924_2090_0,AWAFCJJRHVAJJ,0
327_1513_1,AWAFCJJRHVAJJ,0
912_2097_1,AWAFCJJRHVAJJ,1
868_2097_0,AWAFCJJRHVAJJ,0
924_2089_0,AWAFCJJRHVAJJ,0
919_2150_0,AWAFCJJRHVAJJ,0
879_2144_1,A2AU1R4ZU1ZJ1A,0
350_2128_1,A2AU1R4ZU1ZJ1A,1
1078_1979_1,A2AU1R4ZU1ZJ1A,0
1034_2003_1,A2AU1R4ZU1ZJ1A,1
134_1284_1,A2AU1R4ZU1ZJ1A,1
156_1218_1,A2AU1R4ZU1ZJ1A,0
167_1911_1,A2AU1R4ZU1ZJ1A,1
304_1580_1,A2AU1R4ZU1ZJ1A,0
1043_1934_1,A2AU1R4ZU1ZJ1A,1
253_1432_1,A2AU1R4ZU1ZJ1A,1
3_1115_1,A2AU1R4ZU1ZJ1A,1
381_1479_1,A2AU1R4ZU1ZJ1A,1
224_1443_1,A2AU1R4ZU1ZJ1A,0
1025_2154_1,A2AU1R4ZU1ZJ1A,0
233_1266_1,A2AU1R4ZU1ZJ1A,1
649_1540_1,A2AU1R4ZU1ZJ1A,0
739_1652_0,A1GRVYC1M3TAUB,1
159_1289_1,A1GRVYC1M3TAUB,1
985_2122_0,A1GRVYC1M3TAUB,1
608_1963_0,A1GRVYC1M3TAUB,1
498_1995_0,A1GRVYC1M3TAUB,1
608_2139_0,A1GRVYC1M3TAUB,1
352_1189_0,A1GRVYC1M3TAUB,1
352_1287_1,A1GRVYC1M3TAUB,1
45_1276_1,A1GRVYC1M3TAUB,1
985_2121_1,A1GRVYC1M3TAUB,1
608_1917_0,A1GRVYC1M3TAUB,1
968_1995_0,A1GRVYC1M3TAUB,1
352_1515_0,A1GRVYC1M3TAUB,1
347_1518_1,A1GRVYC1M3TAUB,1
985_1654_0,A1GRVYC1M3TAUB,1
980_1995_0,A1GRVYC1M3TAUB,1
565_1805_0,A1GRVYC1M3TAUB,1
481_1735_0,A2SKWBR49HEXFY,0
941_2018_0,A2SKWBR49HEXFY,0
481_2073_0,A2SKWBR49HEXFY,0
490_2074_0,A2SKWBR49HEXFY,0
481_1623_0,A2SKWBR49HEXFY,0
950_1818_0,A2SKWBR49HEXFY,0
907_1618_0,A2SKWBR49HEXFY,0
688_1873_0,A2SKWBR49HEXFY,0
143_1688_0,A2SKWBR49HEXFY,0
481_2094_0,A2SKWBR49HEXFY,0
343_2018_0,A2SKWBR49HEXFY,0
522_1619_0,A2SKWBR49HEXFY,0
941_1557_0,A2SKWBR49HEXFY,0
481_1736_0,A2SKWBR49HEXFY,0
481_1669_0,A2SKWBR49HEXFY,0
154_1528_0,A2SKWBR49HEXFY,0
467_1585_0,A1Z61FGSEBPA6D,0
865_2085_0,A1Z61FGSEBPA6D,0
471_1663_0,A1Z61FGSEBPA6D,0
440_1588_0,A1Z61FGSEBPA6D,0
440_1590_0,A1Z61FGSEBPA6D,0
913_2083_0,A1Z61FGSEBPA6D,0
467_1512_0,A1Z61FGSEBPA6D,0
451_1663_0,A1Z61FGSEBPA6D,0
459_1663_0,A1Z61FGSEBPA6D,0
454_1663_0,A1Z61FGSEBPA6D,0
914_2098_0,A1Z61FGSEBPA6D,0
912_2086_0,A1Z61FGSEBPA6D,0
313_1569_0,A1Z61FGSEBPA6D,0
864_2085_0,A1Z61FGSEBPA6D,0
1063_1935_0,A1Z61FGSEBPA6D,0
313_1568_0,A1Z61FGSEBPA6D,0
923_2091_1,A1Z61FGSEBPA6D,0
591_1946_0,A2YCMDV70RH926,1
776_1841_0,A2YCMDV70RH926,1
776_1799_0,A2YCMDV70RH926,0
776_1798_0,A2YCMDV70RH926,0
776_1969_0,A2YCMDV70RH926,1
776_1968_0,A2YCMDV70RH926,0
772_1946_0,A2YCMDV70RH926,1
709_1946_0,A2YCMDV70RH926,1
776_1732_0,A2YCMDV70RH926,1
776_1913_0,A2YCMDV70RH926,1
545_1946_0,A2YCMDV70RH926,1
546_1946_0,A2YCMDV70RH926,1
547_1946_0,A2YCMDV70RH926,1
632_1946_1,A2YCMDV70RH926,1
620_1946_0,A2YCMDV70RH926,1
637_1946_0,A2YCMDV70RH926,0
234_2136_0,A2VLOL5DA4M2T1,0
479_1531_0,A2VLOL5DA4M2T1,0
261_1754_0,A2VLOL5DA4M2T1,0
234_1915_0,A2VLOL5DA4M2T1,0
261_1578_0,A2VLOL5DA4M2T1,0
261_1517_0,A2VLOL5DA4M2T1,0
1032_1370_0,A2VLOL5DA4M2T1,0
398_1532_0,A2VLOL5DA4M2T1,0
660_1578_0,A2VLOL5DA4M2T1,0
659_1578_0,A2VLOL5DA4M2T1,0
261_1753_0,A2VLOL5DA4M2T1,0
261_1703_0,A2VLOL5DA4M2T1,0
261_1752_0,A2VLOL5DA4M2T1,0
786_1578_0,A2VLOL5DA4M2T1,0
661_1578_0,A2VLOL5DA4M2T1,0
662_1578_0,A2VLOL5DA4M2T1,0
261_1751_0,A2VLOL5DA4M2T1,0
171_1154_0,A1K96S33FDRUJW,0
66_1242_0,A1K96S33FDRUJW,0
213_1402_0,A1K96S33FDRUJW,0
213_1403_0,A1K96S33FDRUJW,0
65_1242_0,A1K96S33FDRUJW,0
171_1156_0,A1K96S33FDRUJW,0
116_1242_0,A1K96S33FDRUJW,0
213_1407_1,A1K96S33FDRUJW,1
171_1141_0,A1K96S33FDRUJW,0
21_1122_1,A1K96S33FDRUJW,1
20_1122_0,A1K96S33FDRUJW,1
171_1242_1,A1K96S33FDRUJW,1
213_1408_0,A1K96S33FDRUJW,0
759_1242_0,A1K96S33FDRUJW,0
171_1240_0,A1K96S33FDRUJW,0
171_1134_0,A1K96S33FDRUJW,0
177_1242_0,A1K96S33FDRUJW,0
65_1130_0,A8973OC7HM3Y6,1
168_1154_0,A8973OC7HM3Y6,1
168_1241_1,A8973OC7HM3Y6,1
168_1242_0,A8973OC7HM3Y6,1
939_1274_0,A8973OC7HM3Y6,0
622_1819_0,A8973OC7HM3Y6,1
760_1630_0,A8973OC7HM3Y6,0
760_1628_0,A8973OC7HM3Y6,0
296_1106_0,A8973OC7HM3Y6,0
168_1141_0,A8973OC7HM3Y6,1
512_1595_0,A8973OC7HM3Y6,1
1052_1746_0,A8973OC7HM3Y6,0
168_1156_0,A8973OC7HM3Y6,1
168_1134_0,A8973OC7HM3Y6,1
759_1174_0,A8973OC7HM3Y6,1
168_1240_0,A8973OC7HM3Y6,1
632_1840_0,A2AU1R4ZU1ZJ1A,1
545_1840_0,A2AU1R4ZU1ZJ1A,1
581_1776_0,A2AU1R4ZU1ZJ1A,0
547_1840_0,A2AU1R4ZU1ZJ1A,0
546_1840_0,A2AU1R4ZU1ZJ1A,1
581_1801_0,A2AU1R4ZU1ZJ1A,0
581_2070_0,A2AU1R4ZU1ZJ1A,0
581_1757_0,A2AU1R4ZU1ZJ1A,1
620_1840_0,A2AU1R4ZU1ZJ1A,0
637_1840_0,A2AU1R4ZU1ZJ1A,1
508_2004_0,A2AU1R4ZU1ZJ1A,0
581_1762_1,A2AU1R4ZU1ZJ1A,1
1039_1840_0,A2AU1R4ZU1ZJ1A,0
734_1840_0,A2AU1R4ZU1ZJ1A,1
772_1840_0,A2AU1R4ZU1ZJ1A,0
709_1840_0,A2AU1R4ZU1ZJ1A,0
739_1652_0,A2SQGQ991CEHPJ,0
159_1289_1,A2SQGQ991CEHPJ,1
985_2122_0,A2SQGQ991CEHPJ,0
608_1963_0,A2SQGQ991CEHPJ,0
498_1995_0,A2SQGQ991CEHPJ,0
608_2139_0,A2SQGQ991CEHPJ,0
352_1189_0,A2SQGQ991CEHPJ,0
352_1287_1,A2SQGQ991CEHPJ,1
45_1276_1,A2SQGQ991CEHPJ,1
985_2121_1,A2SQGQ991CEHPJ,1
608_1917_0,A2SQGQ991CEHPJ,0
968_1995_0,A2SQGQ991CEHPJ,0
352_1515_0,A2SQGQ991CEHPJ,0
347_1518_1,A2SQGQ991CEHPJ,1
985_1654_0,A2SQGQ991CEHPJ,0
980_1995_0,A2SQGQ991CEHPJ,0
565_1805_0,A2SQGQ991CEHPJ,0
926_2031_0,AWAFCJJRHVAJJ,0
120_1153_0,AWAFCJJRHVAJJ,0
926_1842_0,AWAFCJJRHVAJJ,0
562_1781_0,AWAFCJJRHVAJJ,0
631_1781_0,AWAFCJJRHVAJJ,0
626_1781_0,AWAFCJJRHVAJJ,0
874_1650_0,AWAFCJJRHVAJJ,0
544_1799_0,AWAFCJJRHVAJJ,0
544_1841_0,AWAFCJJRHVAJJ,0
874_1968_0,AWAFCJJRHVAJJ,0
544_1798_0,AWAFCJJRHVAJJ,0
769_1241_0,AWAFCJJRHVAJJ,0
769_1240_0,AWAFCJJRHVAJJ,0
448_1242_0,AWAFCJJRHVAJJ,0
591_1781_0,AWAFCJJRHVAJJ,0
448_1128_0,AWAFCJJRHVAJJ,0
882_2103_0,A1PX8UYPRGZCO9,0
737_2103_0,A1PX8UYPRGZCO9,0
639_2103_0,A1PX8UYPRGZCO9,0
880_2103_0,A1PX8UYPRGZCO9,0
678_1974_0,A1PX8UYPRGZCO9,0
678_1921_1,A1PX8UYPRGZCO9,0
678_1975_0,A1PX8UYPRGZCO9,0
675_2103_0,A1PX8UYPRGZCO9,0
678_1916_0,A1PX8UYPRGZCO9,0
678_1971_0,A1PX8UYPRGZCO9,0
678_1982_0,A1PX8UYPRGZCO9,0
678_1972_0,A1PX8UYPRGZCO9,0
676_2103_0,A1PX8UYPRGZCO9,0
678_1973_0,A1PX8UYPRGZCO9,0
678_2158_0,A1PX8UYPRGZCO9,0
710_2103_0,A1PX8UYPRGZCO9,0
903_1592_0,A2ZSRG20LC3J0C,0
883_1593_0,A2ZSRG20LC3J0C,0
132_2094_0,A2ZSRG20LC3J0C,0
866_1666_0,A2ZSRG20LC3J0C,0
789_1711_0,A2ZSRG20LC3J0C,0
869_1814_0,A2ZSRG20LC3J0C,0
791_1962_0,A2ZSRG20LC3J0C,0
447_1656_0,A2ZSRG20LC3J0C,0
902_2062_0,A2ZSRG20LC3J0C,0
789_1656_0,A2ZSRG20LC3J0C,0
373_2094_0,A2ZSRG20LC3J0C,0
794_1593_0,A2ZSRG20LC3J0C,0
869_1711_0,A2ZSRG20LC3J0C,0
869_1666_0,A2ZSRG20LC3J0C,0
447_1962_0,A2ZSRG20LC3J0C,0
905_1814_0,A2ZSRG20LC3J0C,0
444_1523_0,AS52W5HOMKHLU,0
889_1661_0,AS52W5HOMKHLU,0
942_1818_0,AS52W5HOMKHLU,0
906_2018_0,AS52W5HOMKHLU,0
485_1376_0,AS52W5HOMKHLU,0
435_2045_0,AS52W5HOMKHLU,0
343_1500_1,AS52W5HOMKHLU,0
520_1620_1,AS52W5HOMKHLU,0
889_1636_0,AS52W5HOMKHLU,0
142_1146_0,AS52W5HOMKHLU,0
440_1523_0,AS52W5HOMKHLU,0
889_1663_0,AS52W5HOMKHLU,0
706_1592_0,AS52W5HOMKHLU,0
576_1698_0,AS52W5HOMKHLU,0
443_1523_0,AS52W5HOMKHLU,0
441_1523_0,AS52W5HOMKHLU,0
941_2140_0,A2AU1R4ZU1ZJ1A,0
488_1620_0,A2AU1R4ZU1ZJ1A,1
904_2043_1,A2AU1R4ZU1ZJ1A,1
807_1212_0,A2AU1R4ZU1ZJ1A,0
941_1956_0,A2AU1R4ZU1ZJ1A,0
227_1667_0,A2AU1R4ZU1ZJ1A,1
488_1500_0,A2AU1R4ZU1ZJ1A,0
806_1212_0,A2AU1R4ZU1ZJ1A,1
492_1744_1,A2AU1R4ZU1ZJ1A,1
242_1496_1,A2AU1R4ZU1ZJ1A,0
594_1496_0,A2AU1R4ZU1ZJ1A,1
794_1212_1,A2AU1R4ZU1ZJ1A,1
252_1496_0,A2AU1R4ZU1ZJ1A,1
456_1591_0,A2AU1R4ZU1ZJ1A,0
452_1332_0,A2AU1R4ZU1ZJ1A,0
453_1332_0,A2AU1R4ZU1ZJ1A,0
456_1592_0,A2AU1R4ZU1ZJ1A,1
741_1967_0,A8973OC7HM3Y6,1
741_2159_0,A8973OC7HM3Y6,1
741_2065_0,A8973OC7HM3Y6,1
681_1982_0,A8973OC7HM3Y6,1
741_1972_1,A8973OC7HM3Y6,1
741_1916_0,A8973OC7HM3Y6,1
741_1973_0,A8973OC7HM3Y6,1
741_2158_0,A8973OC7HM3Y6,1
741_1971_0,A8973OC7HM3Y6,1
741_1982_0,A8973OC7HM3Y6,1
710_1974_0,A8973OC7HM3Y6,1
880_1974_0,A8973OC7HM3Y6,1
675_1974_0,A8973OC7HM3Y6,1
882_1974_0,A8973OC7HM3Y6,1
737_1974_0,A8973OC7HM3Y6,1
639_1974_0,A8973OC7HM3Y6,1
445_1528_0,A29P6OAGAIY5B7,1
79_1496_0,A29P6OAGAIY5B7,1
343_1736_0,A29P6OAGAIY5B7,1
226_1497_0,A29P6OAGAIY5B7,1
254_2094_0,A29P6OAGAIY5B7,0
520_2020_0,A29P6OAGAIY5B7,1
496_1926_0,A29P6OAGAIY5B7,1
869_1617_0,A29P6OAGAIY5B7,1
446_1873_0,A29P6OAGAIY5B7,1
901_1926_0,A29P6OAGAIY5B7,1
950_1713_0,A29P6OAGAIY5B7,0
79_1541_0,A29P6OAGAIY5B7,1
686_1712_0,A29P6OAGAIY5B7,1
351_1526_1,A29P6OAGAIY5B7,1
875_1992_0,A29P6OAGAIY5B7,0
886_1557_0,A29P6OAGAIY5B7,0
913_2098_1,A2VLOL5DA4M2T1,1
914_2084_1,A2VLOL5DA4M2T1,1
1063_2068_1,A2VLOL5DA4M2T1,1
922_2087_0,A2VLOL5DA4M2T1,0
451_1636_0,A2VLOL5DA4M2T1,0
922_2085_1,A2VLOL5DA4M2T1,1
922_2086_0,A2VLOL5DA4M2T1,0
923_2085_0,A2VLOL5DA4M2T1,0
922_2088_0,A2VLOL5DA4M2T1,0
922_2090_0,A2VLOL5DA4M2T1,0
401_1720_0,A2VLOL5DA4M2T1,0
666_2157_0,A2VLOL5DA4M2T1,0
922_2089_0,A2VLOL5DA4M2T1,0
922_2092_0,A2VLOL5DA4M2T1,0
1012_2157_0,A2VLOL5DA4M2T1,0
1000_2157_1,A2VLOL5DA4M2T1,1
349_1491_0,A3HB574VTU7ZFQ,0
54_2104_0,A3HB574VTU7ZFQ,0
486_1320_0,A3HB574VTU7ZFQ,0
560_1645_0,A3HB574VTU7ZFQ,0
499_1638_1,A3HB574VTU7ZFQ,1
509_1692_0,A3HB574VTU7ZFQ,0
560_1638_0,A3HB574VTU7ZFQ,0
508_1692_1,A3HB574VTU7ZFQ,1
758_1692_0,A3HB574VTU7ZFQ,0
54_1990_0,A3HB574VTU7ZFQ,0
1036_2104_0,A3HB574VTU7ZFQ,0
673_2104_0,A3HB574VTU7ZFQ,0
54_2153_0,A3HB574VTU7ZFQ,0
965_1490_0,A3HB574VTU7ZFQ,0
785_1633_0,A3HB574VTU7ZFQ,0
756_1638_0,A3HB574VTU7ZFQ,0
560_1925_0,A3HB574VTU7ZFQ,0
917_2090_0,A2SKWBR49HEXFY,1
485_2018_0,A2SKWBR49HEXFY,0
293_2045_0,A2SKWBR49HEXFY,0
917_2092_0,A2SKWBR49HEXFY,1
917_2088_1,A2SKWBR49HEXFY,1
471_1698_0,A2SKWBR49HEXFY,0
917_2086_0,A2SKWBR49HEXFY,0
917_2087_0,A2SKWBR49HEXFY,0
144_1146_0,A2SKWBR49HEXFY,0
467_1636_0,A2SKWBR49HEXFY,0
906_2048_1,A2SKWBR49HEXFY,0
942_1726_0,A2SKWBR49HEXFY,0
467_1661_0,A2SKWBR49HEXFY,0
467_1662_0,A2SKWBR49HEXFY,0
444_1105_0,A2SKWBR49HEXFY,0
467_1663_0,A2SKWBR49HEXFY,0
626_1841_0,A2YCMDV70RH926,1
579_2143_0,A2YCMDV70RH926,0
874_2143_0,A2YCMDV70RH926,1
687_2143_0,A2YCMDV70RH926,1
632_1945_0,A2YCMDV70RH926,1
632_1650_0,A2YCMDV70RH926,0
631_1841_0,A2YCMDV70RH926,1
648_1947_0,A2YCMDV70RH926,0
663_1578_0,A2YCMDV70RH926,1
632_1774_0,A2YCMDV70RH926,1
632_2031_0,A2YCMDV70RH926,1
414_2115_0,A2YCMDV70RH926,1
414_2116_0,A2YCMDV70RH926,0
632_1841_0,A2YCMDV70RH926,1
620_1841_0,A2YCMDV70RH926,1
637_1841_0,A2YCMDV70RH926,1
591_1841_0,A2YCMDV70RH926,1
573_1796_0,A8973OC7HM3Y6,1
573_1768_0,A8973OC7HM3Y6,1
711_2002_0,A8973OC7HM3Y6,1
506_1925_0,A8973OC7HM3Y6,1
573_2053_0,A8973OC7HM3Y6,1
878_1777_0,A8973OC7HM3Y6,1
1045_1777_0,A8973OC7HM3Y6,1
573_1745_0,A8973OC7HM3Y6,1
650_1777_0,A8973OC7HM3Y6,1
651_1777_0,A8973OC7HM3Y6,1
573_1777_0,A8973OC7HM3Y6,1
573_1749_0,A8973OC7HM3Y6,1
580_1777_0,A8973OC7HM3Y6,1
848_1777_0,A8973OC7HM3Y6,1
569_1777_0,A8973OC7HM3Y6,1
570_1777_0,A8973OC7HM3Y6,1
560_1641_0,A2AU1R4ZU1ZJ1A,0
501_1638_0,A2AU1R4ZU1ZJ1A,1
501_1960_0,A2AU1R4ZU1ZJ1A,1
927_1491_0,A2AU1R4ZU1ZJ1A,1
349_1622_0,A2AU1R4ZU1ZJ1A,0
505_1641_1,A2AU1R4ZU1ZJ1A,0
447_1990_0,A2AU1R4ZU1ZJ1A,1
501_1641_0,A2AU1R4ZU1ZJ1A,1
504_1765_0,A2AU1R4ZU1ZJ1A,1
54_1386_0,A2AU1R4ZU1ZJ1A,0
927_1991_0,A2AU1R4ZU1ZJ1A,0
927_1633_0,A2AU1R4ZU1ZJ1A,1
197_1386_0,A2AU1R4ZU1ZJ1A,0
447_2104_0,A2AU1R4ZU1ZJ1A,1
447_2153_0,A2AU1R4ZU1ZJ1A,0
673_1199_0,A2AU1R4ZU1ZJ1A,1
447_1989_1,A2AU1R4ZU1ZJ1A,0
467_1585_0,A2J853TSTRPTX7,0
865_2085_0,A2J853TSTRPTX7,0
471_1663_0,A2J853TSTRPTX7,0
440_1588_0,A2J853TSTRPTX7,0
440_1590_0,A2J853TSTRPTX7,0
913_2083_0,A2J853TSTRPTX7,0
467_1512_0,A2J853TSTRPTX7,0
451_1663_0,A2J853TSTRPTX7,0
459_1663_0,A2J853TSTRPTX7,0
454_1663_0,A2J853TSTRPTX7,0
914_2098_0,A2J853TSTRPTX7,0
912_2086_0,A2J853TSTRPTX7,0
313_1569_0,A2J853TSTRPTX7,0
864_2085_0,A2J853TSTRPTX7,0
1063_1935_0,A2J853TSTRPTX7,0
313_1568_0,A2J853TSTRPTX7,0
923_2091_1,A2J853TSTRPTX7,0
452_1698_0,AS52W5HOMKHLU,0
794_1329_0,AS52W5HOMKHLU,0
989_1991_0,AS52W5HOMKHLU,0
948_2075_0,AS52W5HOMKHLU,0
826_1618_0,AS52W5HOMKHLU,0
371_1668_0,AS52W5HOMKHLU,0
227_1329_0,AS52W5HOMKHLU,0
576_1162_0,AS52W5HOMKHLU,0
594_1528_0,AS52W5HOMKHLU,0
748_1709_0,AS52W5HOMKHLU,0
252_1528_0,AS52W5HOMKHLU,0
227_1527_0,AS52W5HOMKHLU,0
452_2062_1,AS52W5HOMKHLU,0
452_1589_0,AS52W5HOMKHLU,0
452_1591_0,AS52W5HOMKHLU,0
452_1592_0,AS52W5HOMKHLU,0
242_1528_0,AS52W5HOMKHLU,0
1063_1514_0,AWAFCJJRHVAJJ,0
914_2097_0,AWAFCJJRHVAJJ,0
15_1138_0,AWAFCJJRHVAJJ,0
923_2090_0,AWAFCJJRHVAJJ,0
923_2088_0,AWAFCJJRHVAJJ,0
923_2087_0,AWAFCJJRHVAJJ,0
915_2086_1,AWAFCJJRHVAJJ,1
